Potential(1),I(1),Scan(1),Potential(2),I(2),Scan(2),Potential(3),I(3),Scan(3),Voltage,Current
-0.196166992,-0.000125458,1,-0.196044922,-5.45044E-05,1,-0.195953369,-5.56641E-05,1,-0.196055094,-7.85422E-05
-0.193664551,-9.42E-05,1,-0.193542481,-4.64539E-05,1,-0.193511963,-4.94995E-05,1,-0.193572998,-6.33871E-05
-0.191253662,-7.60E-05,1,-0.191040039,-4.16473E-05,1,-0.191070557,-4.53766E-05,1,-0.191121419,-5.43274E-05
-0.188812256,-6.41E-05,1,-0.188690186,-3.83667E-05,1,-0.188690186,-4.22577E-05,1,-0.188730876,-4.82473E-05
-0.18637085,-5.57E-05,1,-0.186157227,-3.59222E-05,1,-0.186218262,-3.97522E-05,1,-0.186248779,-4.37795E-05
-0.183959961,-4.96E-05,1,-0.183746338,-3.40332E-05,1,-0.183746338,-3.77045E-05,1,-0.183817546,-4.04327E-05
-0.181549072,-4.50E-05,1,-0.181488037,-3.23395E-05,1,-0.181518555,-3.58093E-05,1,-0.181518555,-3.77075E-05
-0.179107666,-4.13E-05,1,-0.179077148,-3.10455E-05,1,-0.179046631,-3.43018E-05,1,-0.179077148,-3.55469E-05
-0.176574707,-3.83E-05,1,-0.176574707,-2.99469E-05,1,-0.17654419,-3.29559E-05,1,-0.176564535,-3.37229E-05
-0.174133301,-3.58E-05,1,-0.174163818,-2.89978E-05,1,-0.174163818,-3.17841E-05,1,-0.174153646,-3.22083E-05
-0.171936035,-3.36E-05,1,-0.171722412,-2.81586E-05,1,-0.171722412,-3.07068E-05,1,-0.17179362,-3.08218E-05
-0.169464111,-3.18E-05,1,-0.169281006,-2.74109E-05,1,-0.169219971,-2.97363E-05,1,-0.169321696,-2.96621E-05
-0.16708374,-3.03E-05,1,-0.166809082,-2.67395E-05,1,-0.166748047,-2.88391E-05,1,-0.16688029,-2.86224E-05
-0.164581299,-2.90E-05,1,-0.164367676,-2.6123E-05,1,-0.164367676,-2.8009E-05,1,-0.164438884,-2.76988E-05
-0.162078857,-2.77E-05,1,-0.161865234,-2.55737E-05,1,-0.161956787,-2.72278E-05,1,-0.16196696,-2.68433E-05
-0.159637451,-2.67E-05,1,-0.159423828,-2.50641E-05,1,-0.159423828,-2.65259E-05,1,-0.159495036,-2.61119E-05
-0.157196045,-2.58E-05,1,-0.15701294,-2.45941E-05,1,-0.156982422,-2.58575E-05,1,-0.157063802,-2.5413E-05
-0.154724121,-2.49E-05,1,-0.154541016,-2.41547E-05,1,-0.154571533,-2.52197E-05,1,-0.154612223,-2.47569E-05
-0.152252197,-2.41E-05,1,-0.152130127,-2.37396E-05,1,-0.152069092,-2.46216E-05,1,-0.152150472,-2.41587E-05
-0.149871826,-2.34E-05,1,-0.149658203,-2.33765E-05,1,-0.149627686,-2.40662E-05,1,-0.149719238,-2.36186E-05
-0.147369385,-2.27E-05,1,-0.147216797,-2.29919E-05,1,-0.147216797,-2.35168E-05,1,-0.14726766,-2.30764E-05
-0.145019531,-2.21E-05,1,-0.144805908,-2.26776E-05,1,-0.144744873,-2.30194E-05,1,-0.144856771,-2.26105E-05
-0.142486572,-2.16E-05,1,-0.142303467,-2.2345E-05,1,-0.142364502,-2.25311E-05,1,-0.142384847,-2.21436E-05
-0.140106201,-2.10E-05,1,-0.139953613,-2.20428E-05,1,-0.139953613,-2.20612E-05,1,-0.140004476,-2.17072E-05
-0.13760376,-2.05E-05,1,-0.137542725,-2.17438E-05,1,-0.137390137,-2.15973E-05,1,-0.137512207,-2.12687E-05
-0.135223389,-2.01E-05,1,-0.135009766,-2.14783E-05,1,-0.135009766,-2.11792E-05,1,-0.135080973,-2.09035E-05
-0.132751465,-1.96E-05,1,-0.132568359,-2.12189E-05,1,-0.132568359,-2.07611E-05,1,-0.132629395,-2.0521E-05
-0.130279541,-1.92E-05,1,-0.130157471,-2.09656E-05,1,-0.130126953,-2.03644E-05,1,-0.130187988,-2.01691E-05
-0.127929688,-1.88E-05,1,-0.127685547,-2.07245E-05,1,-0.127716065,-1.99799E-05,1,-0.1277771,-1.98212E-05
-0.125427246,-1.84E-05,1,-0.125274658,-2.04803E-05,1,-0.125213623,-1.96014E-05,1,-0.125305176,-1.94885E-05
-0.122924805,-1.80E-05,1,-0.122802734,-2.02576E-05,1,-0.122741699,-1.92413E-05,1,-0.12282308,-1.91589E-05
-0.120422363,-1.77E-05,1,-0.120330811,-2.00531E-05,1,-0.120361328,-1.88934E-05,1,-0.120371501,-1.88731E-05
-0.118103027,-1.73E-05,1,-0.117889404,-1.98425E-05,1,-0.117889404,-1.85608E-05,1,-0.117960612,-1.85801E-05
-0.115631104,-1.70E-05,1,-0.115417481,-1.96411E-05,1,-0.115386963,-1.8219E-05,1,-0.115478516,-1.82882E-05
-0.113189697,-1.67E-05,1,-0.112976074,-1.94458E-05,1,-0.112915039,-1.78986E-05,1,-0.113026937,-1.80135E-05
-0.110778809,-1.64E-05,1,-0.110595703,-1.92688E-05,1,-0.110565186,-1.75964E-05,1,-0.110646566,-1.77602E-05
-0.108276367,-1.61E-05,1,-0.108093262,-1.90796E-05,1,-0.108062744,-1.72852E-05,1,-0.108144124,-1.74845E-05
-0.105865479,-1.59E-05,1,-0.105682373,-1.89056E-05,1,-0.105651856,-1.69983E-05,1,-0.105733236,-1.72516E-05
-0.10345459,-1.56E-05,1,-0.103271484,-1.87317E-05,1,-0.103179932,-1.67145E-05,1,-0.103302002,-1.70115E-05
-0.100982666,-1.53E-05,1,-0.100799561,-1.85577E-05,1,-0.100799561,-1.64276E-05,1,-0.100860596,-1.67633E-05
-0.098419189,-1.50E-05,1,-0.098358154,-1.83838E-05,1,-0.098358154,-1.61438E-05,1,-0.098378499,-1.65171E-05
-0.096099854,-1.48E-05,1,-0.095977783,-1.82373E-05,1,-0.095794678,-1.58875E-05,1,-0.095957438,-1.63178E-05
-0.093658447,-1.46E-05,1,-0.093505859,-1.80725E-05,1,-0.093475342,-0.000015625,1,-0.093546549,-1.60878E-05
-0.091156006,-1.44E-05,1,-0.091094971,-1.79199E-05,1,-0.091033936,-1.53625E-05,1,-0.091094971,-1.58803E-05
-0.088745117,-1.41E-05,1,-0.088592529,-1.77643E-05,1,-0.088500977,-1.51154E-05,1,-0.088612874,-1.56626E-05
-0.086334229,-1.39E-05,1,-0.086151123,-1.76117E-05,1,-0.086120605,-1.48651E-05,1,-0.086201986,-1.54551E-05
-0.083831787,-1.36E-05,1,-0.083709717,-1.74683E-05,1,-0.083679199,-1.46179E-05,1,-0.083740234,-1.52415E-05
-0.081420898,-1.35E-05,1,-0.081207275,-1.7334E-05,1,-0.081207275,-1.4386E-05,1,-0.081278483,-1.50676E-05
-0.078948975,-1.32E-05,1,-0.078796387,-1.71967E-05,1,-0.078765869,-1.41571E-05,1,-0.078837077,-1.48661E-05
-0.076538086,-1.30E-05,1,-0.076416016,-1.70532E-05,1,-0.076446533,-1.39282E-05,1,-0.076466878,-1.46749E-05
-0.074035645,-1.28E-05,1,-0.073883057,-1.69128E-05,1,-0.073852539,-1.36993E-05,1,-0.073923747,-1.44755E-05
-0.071594238,-1.27E-05,1,-0.071533203,-1.67969E-05,1,-0.07144165,-1.34857E-05,1,-0.071523031,-1.43148E-05
-0.069152832,-1.24E-05,1,-0.069030762,-1.66412E-05,1,-0.069061279,-1.32568E-05,1,-0.069081624,-1.41063E-05
-0.066741943,-1.23E-05,1,-0.066680908,-1.65314E-05,1,-0.06652832,-1.30585E-05,1,-0.066650391,-1.39516E-05
-0.064361572,-1.21E-05,1,-0.064147949,-1.6391E-05,1,-0.064086914,-1.28418E-05,1,-0.064198812,-1.37655E-05
-0.061798096,-1.19E-05,1,-0.061767578,-1.62689E-05,1,-0.061676025,-1.26373E-05,1,-0.061747233,-1.35885E-05
-0.059417725,-1.17E-05,1,-0.059173584,-1.61255E-05,1,-0.059173584,-1.24268E-05,1,-0.059254964,-1.34013E-05
-0.056976318,-1.15E-05,1,-0.056793213,-1.60156E-05,1,-0.056732178,-1.22375E-05,1,-0.056833903,-1.32518E-05
-0.054473877,-1.13E-05,1,-0.054412842,-1.58875E-05,1,-0.054351807,-1.20361E-05,1,-0.054412842,-1.30819E-05
-0.052032471,-1.11E-05,1,-0.051940918,-1.57593E-05,1,-0.051879883,-1.18378E-05,1,-0.051951091,-1.29069E-05
-0.049591064,-1.09E-05,1,-0.049407959,-1.56403E-05,1,-0.049359131,-1.16486E-05,1,-0.049452718,-1.2736E-05
-0.047113037,-1.08E-05,1,-0.046951294,-1.55121E-05,1,-0.046911621,-1.14594E-05,1,-0.046991984,-1.25793E-05
-0.044619751,-1.05E-05,1,-0.044482422,-1.53748E-05,1,-0.044424438,-1.12579E-05,1,-0.04450887,-1.2381E-05
-0.042211914,-1.04E-05,1,-0.042068481,-1.52649E-05,1,-0.04203186,-1.1087E-05,1,-0.042104085,-1.22447E-05
-0.03979187,-1.02E-05,1,-0.03963623,-1.51398E-05,1,-0.039587402,-1.09009E-05,1,-0.039671834,-1.20727E-05
-0.037338257,-9.99E-06,1,-0.037194824,-1.50116E-05,1,-0.037130737,-1.07178E-05,1,-0.037221273,-1.1908E-05
-0.034884644,-9.78E-06,1,-0.0347229,-1.48743E-05,1,-0.034661865,-1.05347E-05,1,-0.03475647,-1.17289E-05
-0.032495117,-9.61E-06,1,-0.032299805,-1.47614E-05,1,-0.032278442,-1.03638E-05,1,-0.032357788,-1.15794E-05
-0.030004883,-9.38E-06,1,-0.029818726,-1.46118E-05,1,-0.029797363,-1.01807E-05,1,-0.029873657,-1.13912E-05
-0.027581787,-9.22E-06,1,-0.027383423,-1.4505E-05,1,-0.027392578,-1.00128E-05,1,-0.027452596,-1.12457E-05
-0.025137329,-9.00E-06,1,-0.024981689,-1.43646E-05,1,-0.024954224,-9.83582E-06,1,-0.025024414,-1.10667E-05
-0.022674561,-8.78E-06,1,-0.022518921,-1.42303E-05,1,-0.022509766,-9.66187E-06,1,-0.022567749,-1.08917E-05
-0.020220947,-8.52E-06,1,-0.020046997,-1.40778E-05,1,-0.020025635,-9.47876E-06,1,-0.02009786,-1.06923E-05
-0.017822266,-8.34E-06,1,-0.017666626,-1.39557E-05,1,-0.01763916,-9.32007E-06,1,-0.017709351,-1.05398E-05
-0.015386963,-8.11E-06,1,-0.015206909,-1.38153E-05,1,-0.015161133,-9.14917E-06,1,-0.015251668,-1.03597E-05
-0.012945557,-7.89E-06,1,-0.012747192,-1.36658E-05,1,-0.012741089,-8.97827E-06,1,-0.012811279,-1.01766E-05
-0.010479736,-7.64E-06,1,-0.010296631,-1.35223E-05,1,-0.010317993,-8.80737E-06,1,-0.010364787,-9.98942E-06
-0.008035278,-7.40E-06,1,-0.007885742,-1.33667E-05,1,-0.00786438,-8.63953E-06,1,-0.007928467,-9.80326E-06
-0.005554199,-7.10E-06,1,-0.005401611,-1.3208E-05,1,-0.005352783,-8.46863E-06,1,-0.005436198,-9.59066E-06
-0.003161621,-6.88E-06,1,-0.003012085,-1.30554E-05,1,-0.002966309,-8.30688E-06,1,-0.003046672,-9.41365E-06
-0.00071106,-6.59E-06,1,-0.000558472,-1.28937E-05,1,-0.000534058,-8.13599E-06,1,-0.000601196,-9.20614E-06
0.00178833,-6.27E-06,1,0.00194397,-1.27075E-05,1,0.001956177,-7.95593E-06,1,0.001896159,-8.97827E-06
0.004229736,-5.94E-06,1,0.00440979,-1.25275E-05,1,0.004397583,-7.78503E-06,1,0.004345703,-8.75244E-06
0.006600952,-5.70E-06,1,0.006802368,-1.23657E-05,1,0.006826782,-7.62939E-06,1,0.006743367,-8.56425E-06
0.009106445,-5.33E-06,1,0.009295654,-1.21552E-05,1,0.009295654,-7.44934E-06,1,0.009232585,-8.30994E-06
0.011520386,-5.03E-06,1,0.011660767,-1.19781E-05,1,0.011700439,-7.29065E-06,1,0.011627197,-8.09937E-06
0.013967896,-4.68E-06,1,0.014126587,-1.17645E-05,1,0.014144897,-7.1167E-06,1,0.014079793,-7.85319E-06
0.016424561,-4.29E-06,1,0.016567993,-1.15631E-05,1,0.016586304,-6.94275E-06,1,0.016526286,-7.59796E-06
0.01887207,-3.86E-06,1,0.019070435,-1.13159E-05,1,0.019070435,-6.75964E-06,1,0.019004313,-7.3111E-06
0.02130127,-3.50E-06,1,0.021472168,-1.11145E-05,1,0.021472168,-6.60095E-06,1,0.021415202,-7.07265E-06
0.023742676,-3.07E-06,1,0.023922729,-1.08704E-05,1,0.023913574,-6.4209E-06,1,0.02385966,-6.78833E-06
0.026165771,-2.60E-06,1,0.026342773,-1.0611E-05,1,0.026376343,-6.2439E-06,1,0.026294962,-6.48549E-06
0.028594971,-2.12E-06,1,0.028793335,-1.03516E-05,1,0.028814697,-6.06079E-06,1,0.028734334,-6.17777E-06
0.031045532,-1.63E-06,1,0.031216431,-1.00708E-05,1,0.031234741,-5.88379E-06,1,0.031165568,-5.86192E-06
0.033514404,-1.05E-06,1,0.033709717,-9.76868E-06,1,0.033734131,-5.68542E-06,1,0.033652751,-5.5011E-06
0.035955811,-5.83E-07,1,0.03611145,-9.48181E-06,1,0.036157227,-5.51453E-06,1,0.036074829,-5.19328E-06
0.038342285,2.53E-08,1,0.038546753,-9.17053E-06,1,0.038571167,-5.32532E-06,1,0.038486735,-4.82351E-06
0.040829468,5.97E-07,1,0.040979004,-8.83484E-06,1,0.040982056,-5.13306E-06,1,0.040930176,-4.45689E-06
0.043295288,1.27E-06,1,0.043450928,-8.47778E-06,1,0.04347229,-4.93774E-06,1,0.043406169,-4.04887E-06
0.04569397,1.88E-06,1,0.045861816,-8.13293E-06,1,0.045898438,-4.75586E-06,1,0.045818075,-3.67116E-06
0.048187256,2.64E-06,1,0.048355103,-7.72095E-06,1,0.048339844,-4.5462E-06,1,0.048294067,-3.2077E-06
0.050750732,3.29E-06,1,0.05065918,-7.35168E-06,1,0.050689697,-4.35211E-06,1,0.05069987,-2.80457E-06
0.053283691,4.06E-06,1,0.053039551,-6.92749E-06,1,0.053161621,-4.14154E-06,1,0.053161621,-2.33775E-06
0.055725098,4.86E-06,1,0.05557251,-6.49109E-06,1,0.055328369,-3.92761E-06,1,0.055541992,-1.85415E-06
0.058258057,5.71E-06,1,0.058013916,-6.00891E-06,1,0.057861328,-3.70544E-06,1,0.058044434,-1.33392E-06
0.06072998,6.50E-06,1,0.060455322,-5.56335E-06,1,0.060302734,-3.49854E-06,1,0.060496012,-8.53477E-07
0.062805176,7.38E-06,1,0.062927246,-5.05981E-06,1,0.062774658,-3.27698E-06,1,0.062835693,-3.20231E-07
0.065246582,8.29E-06,1,0.065307617,-4.54529E-06,1,0.065246582,-3.0484E-06,1,0.065266927,2.33664E-07
0.067687988,9.24E-06,1,0.067840576,-4.00757E-06,1,0.067657471,-2.82074E-06,1,0.067728678,8.05154E-07
0.070159912,1.02E-05,1,0.070251465,-3.44696E-06,1,0.070098877,-2.58759E-06,1,0.070170085,1.38712E-06
0.072570801,1.13E-05,1,0.072784424,-2.84515E-06,1,0.072540283,-2.34009E-06,1,0.072631836,2.02422E-06
0.075042725,1.22E-05,1,0.075164795,-2.26807E-06,1,0.075012207,-2.11334E-06,1,0.075073242,2.6004E-06
0.077514648,1.33E-05,1,0.077545166,-1.65009E-06,1,0.077453613,-1.86798E-06,1,0.077504476,3.24828E-06
0.079986572,1.43E-05,1,0.079956055,-1.00067E-06,1,0.079925537,-1.61469E-06,1,0.079956055,3.90525E-06
0.082397461,1.55E-05,1,0.082519531,-3.31421E-07,1,0.082458496,-1.36047E-06,1,0.082458496,4.58844E-06
0.084838867,1.65E-05,1,0.08493042,3.15552E-07,1,0.084869385,-1.11603E-06,1,0.084879557,5.21821E-06
0.087249756,1.76E-05,1,0.087463379,1.04095E-06,1,0.087371826,-8.45642E-07,1,0.087361654,5.94584E-06
0.08972168,1.87E-05,1,0.089874268,1.71417E-06,1,0.089782715,-5.96313E-07,1,0.089792887,6.60125E-06
0.092224121,1.98E-05,1,0.092468262,2.45239E-06,1,0.092224121,-3.30109E-07,1,0.092305501,7.31449E-06
0.09463501,2.09E-05,1,0.094787598,3.17932E-06,1,0.094696045,-5.58472E-08,1,0.094706218,8.02156E-06
0.097167969,2.21E-05,1,0.097442627,3.97003E-06,1,0.097198486,2.15912E-07,1,0.097269694,8.76631E-06
0.099487305,2.32E-05,1,0.099884033,4.68445E-06,1,0.099578857,4.75769E-07,1,0.099650065,9.44204E-06
0.102050781,2.42E-05,1,0.10232544,5.45685E-06,1,0.102081299,7.4585E-07,1,0.102152506,1.01486E-05
0.1043396,2.53E-05,1,0.104858398,6.23444E-06,1,0.104522705,1.02051E-06,1,0.104573568,1.08656E-05
0.106872559,2.64E-05,1,0.106933594,7.01294E-06,1,0.107025147,1.29272E-06,1,0.106943766,1.15637E-05
0.109313965,2.75E-05,1,0.109344482,7.80334E-06,1,0.109436035,1.57074E-06,1,0.109364828,1.22749E-05
0.111755371,2.85E-05,1,0.111907959,8.60901E-06,1,0.111968994,1.85242E-06,1,0.111877441,1.29954E-05
0.114196777,2.94E-05,1,0.114257813,9.36584E-06,1,0.114379883,2.11212E-06,1,0.114278157,1.36303E-05
0.116638184,3.04E-05,1,0.116699219,1.01379E-05,1,0.116790772,2.38495E-06,1,0.116709391,1.43031E-05
0.119140625,3.14E-05,1,0.119171143,1.09589E-05,1,0.119354248,2.66357E-06,1,0.119222005,1.49961E-05
0.121612549,3.23E-05,1,0.121673584,1.17279E-05,1,0.121765137,2.9361E-06,1,0.121683757,1.56485E-05
0.124053955,3.30E-05,1,0.12411499,1.24481E-05,1,0.124176025,3.19E-06,1,0.12411499,1.62214E-05
0.126464844,3.39E-05,1,0.126556397,1.32355E-05,1,0.126708984,3.46466E-06,1,0.126576742,1.68663E-05
0.128936768,3.45E-05,1,0.128997803,1.39191E-05,1,0.129180908,3.7085E-06,1,0.129038493,1.73891E-05
0.131408691,3.52E-05,1,0.131408691,1.46606E-05,1,0.131622315,3.96759E-06,1,0.131479899,1.79577E-05
0.133880615,3.59E-05,1,0.133911133,1.53534E-05,1,0.134033203,4.22089E-06,1,0.13394165,1.84948E-05
0.136322022,3.66E-05,1,0.136291504,1.60706E-05,1,0.136566162,4.47693E-06,1,0.136393229,1.90348E-05
0.138702393,3.70E-05,1,0.13873291,1.66962E-05,1,0.139007568,4.70917E-06,1,0.138814291,1.94774E-05
0.141174316,3.75E-05,1,0.141174316,1.73462E-05,1,0.141448975,4.94843E-06,1,0.141265869,1.99376E-05
0.14364624,3.80E-05,1,0.14364624,1.79779E-05,1,0.143920898,5.18982E-06,1,0.143737793,2.03874E-05
0.145965576,3.84E-05,1,0.146148682,1.8576E-05,1,0.146392822,5.41748E-06,1,0.146169027,2.07878E-05
0.148590088,3.87E-05,1,0.148529053,1.9165E-05,1,0.148773193,5.64697E-06,1,0.148630778,2.11796E-05
0.151000977,3.91E-05,1,0.151062012,1.97388E-05,1,0.151306152,5.87555E-06,1,0.151123047,2.15691E-05
0.153411865,3.93E-05,1,0.153411865,2.02515E-05,1,0.153839111,6.08276E-06,1,0.153554281,2.1864E-05
0.155822754,3.95E-05,1,0.155883789,2.07458E-05,1,0.155853272,6.29883E-06,1,0.155853272,2.21781E-05
0.15826416,3.96E-05,1,0.15826416,2.12219E-05,1,0.158233643,6.50024E-06,1,0.158253988,2.24437E-05
0.160736084,3.98E-05,1,0.160888672,2.16919E-05,1,0.160644531,6.71387E-06,1,0.160756429,2.27326E-05
0.163208008,3.98E-05,1,0.16317749,2.21008E-05,1,0.163085938,6.90308E-06,1,0.163157145,2.29401E-05
0.165618897,4.00E-05,1,0.165679932,2.25555E-05,1,0.165618897,7.11365E-06,1,0.165639242,2.32117E-05
0.168029785,3.99E-05,1,0.16809082,2.29004E-05,1,0.167999268,7.29065E-06,1,0.168039958,2.33663E-05
0.170440674,3.99E-05,1,0.170532227,2.32727E-05,1,0.170379639,7.47986E-06,1,0.170450846,2.35586E-05
0.172943115,3.99E-05,1,0.172912598,2.36053E-05,1,0.17288208,7.66602E-06,1,0.172912598,2.37234E-05
0.175323486,3.99E-05,1,0.175415039,2.39624E-05,1,0.175354004,7.85828E-06,1,0.175364176,2.39044E-05
0.17779541,3.98E-05,1,0.17779541,2.42188E-05,1,0.177642822,8.02307E-06,1,0.177744548,2.40011E-05
0.180267334,3.97E-05,1,0.180297852,2.45026E-05,1,0.180206299,8.19702E-06,1,0.180257161,2.4118E-05
0.182647705,3.96E-05,1,0.182647705,2.47589E-05,1,0.182678223,8.36487E-06,1,0.182657878,2.42249E-05
0.185089111,3.94E-05,1,0.185211182,2.49847E-05,1,0.185058594,8.53271E-06,1,0.185119629,2.43073E-05
0.187591553,3.93E-05,1,0.187683106,2.52045E-05,1,0.187652588,8.69751E-06,1,0.187642415,2.43978E-05
0.190063477,3.92E-05,1,0.190124512,2.54242E-05,1,0.190063477,8.86841E-06,1,0.190083822,2.44873E-05
0.192474365,3.89E-05,1,0.1925354,2.55768E-05,1,0.1925354,9.021E-06,1,0.192515055,2.45117E-05
0.194854736,3.88E-05,1,0.194976807,2.57385E-05,1,0.194885254,9.17969E-06,1,0.194905599,2.45636E-05
0.197357178,3.86E-05,1,0.197418213,2.59033E-05,1,0.197357178,9.33228E-06,1,0.197377523,2.46104E-05
0.199829102,3.84E-05,1,0.199920654,2.60376E-05,1,0.199890137,9.48792E-06,1,0.199879964,2.46572E-05
0.20223999,3.82E-05,1,0.202270508,2.61353E-05,1,0.202270508,9.63135E-06,1,0.202260335,2.46531E-05
0.204742432,3.81E-05,1,0.204772949,2.62573E-05,1,0.204681397,9.79309E-06,1,0.204732259,2.4706E-05
0.207122803,3.78E-05,1,0.207122803,2.63245E-05,1,0.207183838,9.92432E-06,1,0.207143148,2.46806E-05
0.209503174,3.76E-05,1,0.209564209,2.64038E-05,1,0.209564209,1.00769E-05,1,0.209543864,2.4703E-05
0.21194458,3.74E-05,1,0.212036133,2.64648E-05,1,0.211975098,1.02203E-05,1,0.21198527,2.47111E-05
0.214477539,3.73E-05,1,0.214569092,2.65503E-05,1,0.214477539,1.03699E-05,1,0.214508057,2.47406E-05
0.216888428,3.71E-05,1,0.216949463,2.65625E-05,1,0.216796875,1.0498E-05,1,0.216878255,2.4704E-05
0.219268799,3.69E-05,1,0.219390869,2.66022E-05,1,0.219299316,1.06415E-05,1,0.219319662,2.4704E-05
0.22177124,3.67E-05,1,0.221893311,2.66296E-05,1,0.221710205,1.07819E-05,1,0.221791585,2.4704E-05
0.224182129,3.65E-05,1,0.224273682,2.66479E-05,1,0.224182129,1.09192E-05,1,0.224212647,2.46948E-05
0.226623535,3.64E-05,1,0.226715088,2.66632E-05,1,0.22668457,1.10596E-05,1,0.226674398,2.46938E-05
0.229064941,3.62E-05,1,0.229217529,2.66815E-05,1,0.229125977,1.1203E-05,1,0.229136149,2.4705E-05
0.2315979,3.60E-05,1,0.231628418,2.66541E-05,1,0.231536865,1.1322E-05,1,0.231587728,2.46633E-05
0.233947754,3.59E-05,1,0.234039307,2.66449E-05,1,0.234008789,1.14563E-05,1,0.233998617,2.46592E-05
0.236480713,3.57E-05,1,0.236480713,2.66388E-05,1,0.236419678,1.15967E-05,1,0.236460368,2.46541E-05
0.238891602,3.56E-05,1,0.238983154,2.66174E-05,1,0.238952637,1.17279E-05,1,0.238942464,2.46602E-05
0.241210938,3.54E-05,1,0.241424561,2.65686E-05,1,0.241333008,1.1853E-05,1,0.241322835,2.46104E-05
0.243835449,3.54E-05,1,0.243835449,2.65686E-05,1,0.243835449,1.19965E-05,1,0.243835449,2.46419E-05
0.24621582,3.52E-05,1,0.246276856,2.64984E-05,1,0.24621582,1.21124E-05,1,0.246236165,2.45931E-05
0.248657227,3.51E-05,1,0.248687744,2.64679E-05,1,0.248626709,1.22406E-05,1,0.248657227,2.46002E-05
0.251068115,3.50E-05,1,0.25112915,2.64191E-05,1,0.251068115,1.23688E-05,1,0.25108846,2.45931E-05
0.253479004,3.49E-05,1,0.253631592,2.64099E-05,1,0.253601074,1.25092E-05,1,0.253570557,2.46124E-05
0.25592041,3.48E-05,1,0.256103516,2.63245E-05,1,0.255981445,1.2616E-05,1,0.25600179,2.45727E-05
0.258331299,3.47E-05,1,0.258483887,2.62787E-05,1,0.258422852,1.27502E-05,1,0.258412679,2.45768E-05
0.26083374,3.46E-05,1,0.260925293,2.62207E-05,1,0.260864258,1.28693E-05,1,0.26087443,2.45738E-05
0.263244629,3.46E-05,1,0.263336182,2.61658E-05,1,0.263336182,1.29913E-05,1,0.263305664,2.45697E-05
0.265716553,3.45E-05,1,0.265838623,2.61047E-05,1,0.26574707,1.31195E-05,1,0.265767415,2.45768E-05
0.268188477,3.45E-05,1,0.268280029,2.60742E-05,1,0.268218994,1.32477E-05,1,0.268229167,2.45972E-05
0.270568848,3.44E-05,1,0.270629883,2.59918E-05,1,0.2706604,1.33545E-05,1,0.27061971,2.45727E-05
0.273040772,3.43E-05,1,0.273162842,2.59155E-05,1,0.273193359,1.34766E-05,1,0.273132324,2.45677E-05
0.275512695,3.43E-05,1,0.275604248,2.58759E-05,1,0.275573731,1.35956E-05,1,0.275563558,2.45992E-05
0.277984619,3.43E-05,1,0.278015137,2.58118E-05,1,0.278015137,1.37177E-05,1,0.278004964,2.46134E-05
0.280426025,3.42E-05,1,0.280426025,2.57263E-05,1,0.280395508,1.38275E-05,1,0.280415853,2.459E-05
0.282867432,3.43E-05,1,0.282928467,2.56866E-05,1,0.282897949,1.39496E-05,1,0.282897949,2.46317E-05
0.285308838,3.42E-05,1,0.285339356,2.55859E-05,1,0.285339356,1.40503E-05,1,0.285329183,2.46043E-05
0.287750244,3.42E-05,1,0.287811279,2.55371E-05,1,0.287750244,1.41632E-05,1,0.287770589,2.46317E-05
0.290130615,3.42E-05,1,0.290222168,2.5473E-05,1,0.290161133,1.42731E-05,1,0.290171305,2.4646E-05
0.292633057,3.43E-05,1,0.292724609,2.54425E-05,1,0.292724609,1.43982E-05,1,0.292694092,2.46999E-05
0.295043945,3.42E-05,1,0.295135498,2.53326E-05,1,0.295043945,1.44897E-05,1,0.295074463,2.46745E-05
0.297485352,3.42E-05,1,0.297546387,2.5296E-05,1,0.297454834,1.45996E-05,1,0.297495524,2.4708E-05
0.299926758,3.43E-05,1,0.299957275,2.52197E-05,1,0.299987793,1.47034E-05,1,0.299957275,2.47274E-05
0.302337647,3.43E-05,1,0.302459717,2.51709E-05,1,0.302368164,1.48071E-05,1,0.302388509,2.47508E-05
0.30480957,3.43E-05,1,0.304901123,2.51221E-05,1,0.30480957,1.4917E-05,1,0.304840088,2.47864E-05
0.307189941,3.44E-05,1,0.307403565,2.50793E-05,1,0.307403565,1.50269E-05,1,0.307332357,2.48332E-05
0.309661865,3.44E-05,1,0.309814453,2.50031E-05,1,0.309753418,1.51123E-05,1,0.309743245,2.48362E-05
0.312103272,3.44E-05,1,0.312194824,2.49512E-05,1,0.312194824,1.521E-05,1,0.312164307,2.48616E-05
0.314666748,3.45E-05,1,0.314727783,2.4942E-05,1,0.314727783,1.53229E-05,1,0.314707438,2.4938E-05
0.317138672,3.46E-05,1,0.317138672,2.4884E-05,1,0.31716919,1.54144E-05,1,0.317148844,2.49695E-05
0.319549561,3.46E-05,1,0.319519043,2.4823E-05,1,0.319519043,1.54968E-05,1,0.319529216,2.49725E-05
0.321990967,3.47E-05,1,0.321960449,2.48047E-05,1,0.322052002,1.55945E-05,1,0.322001139,2.50448E-05
0.324432373,3.47E-05,1,0.324462891,2.47192E-05,1,0.324462891,1.56738E-05,1,0.324452718,2.50397E-05
0.326843262,3.48E-05,1,0.326904297,2.47009E-05,1,0.326843262,1.57623E-05,1,0.326863607,2.50987E-05
0.329345703,3.49E-05,1,0.329376221,2.46765E-05,1,0.329315186,1.58508E-05,1,0.329345703,2.51475E-05
