Potential(1),I(1),Scan(1),Potential(2),I(2),Scan(2),Potential(3),I(3),Scan(3),Voltage,Current
-0.032492065,-4.95E-06,1,-0.032293701,-1.64612E-05,1,-0.032275391,-8.09631E-06,1,-0.032353719,-9.83582E-06
-0.029980469,-4.70E-06,1,-0.029797363,-1.633E-05,1,-0.029827881,-7.84607E-06,1,-0.029868571,-9.62626E-06
-0.027578735,-4.61E-06,1,-0.027401733,-1.62201E-05,1,-0.027407837,-7.62939E-06,1,-0.027462768,-9.48588E-06
-0.025125122,-4.41E-06,1,-0.025009155,-1.60858E-05,1,-0.024951172,-7.39746E-06,1,-0.025028483,-9.29667E-06
-0.022689819,-4.23E-06,1,-0.022518921,-1.59668E-05,1,-0.022512817,-7.16553E-06,1,-0.022573852,-9.1214E-06
-0.020230103,-3.99E-06,1,-0.020050049,-1.58203E-05,1,-0.020050049,-6.93054E-06,1,-0.020110067,-8.91479E-06
-0.017834473,-3.89E-06,1,-0.017666626,-1.56952E-05,1,-0.017623901,-6.72302E-06,1,-0.017708333,-8.77065E-06
-0.015402222,-3.70E-06,1,-0.015179443,-1.55579E-05,1,-0.01519165,-6.50024E-06,1,-0.015257772,-8.58704E-06
-0.012942505,-3.50E-06,1,-0.012759399,-1.54144E-05,1,-0.012771606,-6.28052E-06,1,-0.012824504,-8.39986E-06
-0.010482788,-3.31E-06,1,-0.010314941,-1.52649E-05,1,-0.010321045,-6.06689E-06,1,-0.010372925,-8.21289E-06
-0.008041382,-3.12E-06,1,-0.007839966,-1.51093E-05,1,-0.00786438,-5.85327E-06,1,-0.007915243,-8.02734E-06
-0.005581665,-2.86E-06,1,-0.00536499,-1.49506E-05,1,-0.005395508,-5.63354E-06,1,-0.005447388,-7.81433E-06
-0.00317688,-2.73E-06,1,-0.002993774,-1.47858E-05,1,-0.002963257,-5.43213E-06,1,-0.003044637,-7.64974E-06
-0.000708008,-2.50E-06,1,-0.000534058,-1.4621E-05,1,-0.000531006,-5.22461E-06,1,-0.000591024,-7.4472E-06
0.001751709,-2.21E-06,1,0.001950073,-1.44287E-05,1,0.001931763,-5.00183E-06,1,0.001877848,-7.21303E-06
0.004220581,-1.98E-06,1,0.004397583,-1.42395E-05,1,0.00440979,-4.79431E-06,1,0.004342651,-7.00521E-06
0.006600952,-1.84E-06,1,0.006814575,-1.40533E-05,1,0.006808472,-4.60754E-06,1,0.006741333,-6.83492E-06
0.009112549,-1.52E-06,1,0.009320068,-1.38306E-05,1,0.009289551,-4.38751E-06,1,0.009240723,-6.58051E-06
0.011523438,-1.36E-06,1,0.011685181,-1.36292E-05,1,0.011691284,-4.19861E-06,1,0.011633301,-6.39699E-06
0.01395874,-1.09E-06,1,0.014120483,-1.33972E-05,1,0.014141846,-3.98743E-06,1,0.01407369,-6.15712E-06
0.016400146,-8.05E-07,1,0.016577148,-1.31592E-05,1,0.016552734,-3.78143E-06,1,0.01651001,-5.91512E-06
0.018856812,-4.47E-07,1,0.019067383,-1.28937E-05,1,0.019046021,-3.56537E-06,1,0.018990072,-5.63548E-06
0.021298218,-2.71E-07,1,0.021502686,-1.26465E-05,1,0.021472168,-3.37036E-06,1,0.021424357,-5.42928E-06
0.023733521,7.05E-08,1,0.023916626,-1.23566E-05,1,0.023858643,-3.15948E-06,1,0.023836263,-5.14852E-06
0.026187134,3.89E-07,1,0.026342773,-1.20575E-05,1,0.026351929,-2.95105E-06,1,0.026293945,-4.87305E-06
0.028649902,7.14E-07,1,0.028790283,-1.17462E-05,1,0.028768921,-2.74292E-06,1,0.028736369,-4.59188E-06
0.031079102,1.07E-06,1,0.031240845,-1.14136E-05,1,0.031228638,-2.53265E-06,1,0.031182861,-4.29332E-06
0.033563232,1.51E-06,1,0.033731079,-1.10596E-05,1,0.033712769,-2.30621E-06,1,0.033669027,-3.95274E-06
0.035940552,1.80E-06,1,0.036138916,-1.06964E-05,1,0.036114502,-2.10419E-06,1,0.036064657,-3.66648E-06
0.038388062,2.21E-06,1,0.038574219,-1.03149E-05,1,0.038595581,-1.88721E-06,1,0.038519287,-3.33008E-06
0.040835571,2.63E-06,1,0.041009521,-9.8999E-06,1,0.040997314,-1.67114E-06,1,0.040947469,-2.98157E-06
0.043280029,3.11E-06,1,0.043435669,-9.4635E-06,1,0.043457031,-1.44073E-06,1,0.04339091,-2.59827E-06
0.045724487,3.50E-06,1,0.045874023,-9.03015E-06,1,0.04588623,-1.22986E-06,1,0.045828247,-2.25464E-06
0.048202515,4.08E-06,1,0.048358154,-8.52356E-06,1,0.048345947,-9.82361E-07,1,0.048302206,-1.8103E-06
0.05078125,4.50E-06,1,0.050598145,-8.04138E-06,1,0.05065918,-7.6355E-07,1,0.050679525,-1.43361E-06
0.053344727,5.04E-06,1,0.053131104,-7.50427E-06,1,0.053161621,-5.27954E-07,1,0.053212484,-9.96602E-07
0.05581665,5.61E-06,1,0.055603027,-6.95496E-06,1,0.055541992,-2.80975E-07,1,0.05565389,-5.4257E-07
0.058288574,6.29E-06,1,0.058074951,-6.3385E-06,1,0.058074951,-2.67029E-08,1,0.058146159,-2.47713E-08
0.060333252,6.81E-06,1,0.060455322,-5.76477E-06,1,0.06048584,2.10938E-07,1,0.060424805,4.17196E-07
0.062805176,7.48E-06,1,0.062896729,-5.1178E-06,1,0.062957764,4.67834E-07,1,0.062886556,9.42282E-07
0.0652771,8.16E-06,1,0.065307617,-4.46381E-06,1,0.065429688,7.32117E-07,1,0.065338135,1.47624E-06
0.067687988,8.87E-06,1,0.067840576,-3.76312E-06,1,0.067932129,9.94568E-07,1,0.067820231,2.03227E-06
0.070129395,9.59E-06,1,0.070220947,-3.0426E-06,1,0.070281982,1.26343E-06,1,0.070210775,2.60519E-06
0.072631836,1.05E-05,1,0.072753906,-2.27844E-06,1,0.072845459,1.55853E-06,1,0.072743734,3.2492E-06
0.075012207,1.11E-05,1,0.075164795,-1.53015E-06,1,0.075256348,1.8222E-06,1,0.07514445,3.81135E-06
0.077484131,1.20E-05,1,0.077545166,-7.34863E-07,1,0.077758789,2.11609E-06,1,0.077596029,4.45518E-06
0.079956055,1.29E-05,1,0.08001709,1.00677E-07,1,0.08026123,2.41272E-06,1,0.080078125,5.12857E-06
0.082427979,1.38E-05,1,0.082550049,9.51843E-07,1,0.082672119,2.72339E-06,1,0.082550049,5.82304E-06
0.08480835,1.46E-05,1,0.085083008,1.78589E-06,1,0.08505249,3.00934E-06,1,0.084981283,6.47004E-06
0.087310791,1.56E-05,1,0.087524414,2.70569E-06,1,0.087554932,3.33649E-06,1,0.087463379,7.22953E-06
0.089752197,1.65E-05,1,0.090026855,3.57269E-06,1,0.089935303,3.63922E-06,1,0.089904785,7.91037E-06
0.092224121,1.75E-05,1,0.092529297,4.49463E-06,1,0.092498779,3.96759E-06,1,0.092417399,8.66691E-06
0.094543457,1.86E-05,1,0.095031738,5.41473E-06,1,0.094940186,4.2981E-06,1,0.09483846,9.42861E-06
0.097137451,1.97E-05,1,0.09753418,6.39984E-06,1,0.097412109,4.64722E-06,1,0.097361247,1.02467E-05
0.099456787,2.07E-05,1,0.099609375,7.31201E-06,1,0.09979248,4.9649E-06,1,0.099619547,1.0976E-05
0.101989746,2.17E-05,1,0.102050781,8.27332E-06,1,0.102264404,5.30731E-06,1,0.102101644,1.17738E-05
0.104370117,2.28E-05,1,0.104431152,9.23157E-06,1,0.104827881,5.65765E-06,1,0.10454305,1.25711E-05
0.106872559,2.39E-05,1,0.106933594,1.01929E-05,1,0.10723877,6.00342E-06,1,0.107014974,1.33781E-05
0.109313965,2.50E-05,1,0.109436035,1.1145E-05,1,0.109313965,6.35986E-06,1,0.109354655,1.41764E-05
0.111816406,2.62E-05,1,0.111877441,1.21338E-05,1,0.111846924,6.72913E-06,1,0.111846924,1.5034E-05
0.114227295,2.72E-05,1,0.114318848,1.30371E-05,1,0.11428833,7.06482E-06,1,0.114278158,1.57806E-05
0.116638184,2.84E-05,1,0.116699219,1.39648E-05,1,0.116699219,7.42493E-06,1,0.116678874,1.65822E-05
0.11920166,2.96E-05,1,0.119232178,1.49353E-05,1,0.11920166,7.80029E-06,1,0.119211833,1.74438E-05
0.121612549,3.07E-05,1,0.121643066,1.58386E-05,1,0.121704102,8.15735E-06,1,0.121653239,1.82322E-05
0.124023438,3.17E-05,1,0.124176025,1.6684E-05,1,0.124053955,8.49915E-06,1,0.124084473,1.89534E-05
0.126586914,3.28E-05,1,0.126586914,1.75629E-05,1,0.126525879,8.86536E-06,1,0.126566569,1.97581E-05
0.12890625,3.38E-05,1,0.12902832,1.83594E-05,1,0.12902832,9.198E-06,1,0.12898763,2.04448E-05
0.131439209,3.48E-05,1,0.131439209,1.9162E-05,1,0.131378174,9.54285E-06,1,0.131418864,2.11639E-05
0.133850098,3.58E-05,1,0.13394165,1.99341E-05,1,0.133880615,9.89075E-06,1,0.133890788,2.1874E-05
0.136352539,3.68E-05,1,0.136413574,2.07092E-05,1,0.136413574,1.02448E-05,1,0.136393229,2.25973E-05
0.13873291,3.77E-05,1,0.138763428,2.13593E-05,1,0.138671875,1.05591E-05,1,0.138722738,2.31903E-05
0.141204834,3.86E-05,1,0.141265869,2.20367E-05,1,0.141174316,1.08917E-05,1,0.141215007,2.38312E-05
0.143615723,3.94E-05,1,0.143707275,2.26593E-05,1,0.143615723,1.12122E-05,1,0.14364624,2.44253E-05
0.146026611,4.02E-05,1,0.146148682,2.32605E-05,1,0.146087647,1.15265E-05,1,0.146087646,2.50041E-05
0.148498535,4.10E-05,1,0.148651123,2.37915E-05,1,0.148529053,1.18439E-05,1,0.14855957,2.55351E-05
0.151031494,4.18E-05,1,0.151123047,2.43347E-05,1,0.151000977,1.21582E-05,1,0.151051839,2.60956E-05
0.153503418,4.23E-05,1,0.153503418,2.47681E-05,1,0.153320313,1.2442E-05,1,0.153442383,2.65188E-05
0.155883789,4.30E-05,1,0.155883789,2.51984E-05,1,0.155883789,1.2735E-05,1,0.155883789,2.69724E-05
0.158294678,4.35E-05,1,0.158294678,2.55676E-05,1,0.158172607,1.30127E-05,1,0.158253988,2.73621E-05
0.160736084,4.41E-05,1,0.160736084,2.59247E-05,1,0.160736084,1.32965E-05,1,0.160736084,2.7769E-05
0.16317749,4.45E-05,1,0.163208008,2.62146E-05,1,0.163146973,1.35529E-05,1,0.16317749,2.80833E-05
0.165618897,4.50E-05,1,0.165679932,2.65015E-05,1,0.165649414,1.38367E-05,1,0.165649414,2.84525E-05
0.168121338,4.53E-05,1,0.168121338,2.6709E-05,1,0.168060303,1.40778E-05,1,0.168100993,2.87048E-05
0.170501709,4.57E-05,1,0.170562744,2.68951E-05,1,0.170440674,1.43311E-05,1,0.170501709,2.89622E-05
0.172943115,4.60E-05,1,0.173034668,2.7063E-05,1,0.172912598,1.45813E-05,1,0.17296346,2.92053E-05
0.175445557,4.63E-05,1,0.175476074,2.72125E-05,1,0.175354004,1.48285E-05,1,0.175425212,2.94505E-05
0.177825928,4.64E-05,1,0.177825928,2.72705E-05,1,0.17779541,1.50482E-05,1,0.177815755,2.95736E-05
0.180236816,4.66E-05,1,0.180358887,2.73376E-05,1,0.180267334,1.52802E-05,1,0.180287679,2.97394E-05
0.182678223,4.67E-05,1,0.182739258,2.73682E-05,1,0.18270874,1.55029E-05,1,0.18270874,2.98706E-05
0.185180664,4.68E-05,1,0.185241699,2.73834E-05,1,0.185058594,1.57135E-05,1,0.185160319,2.99764E-05
0.18762207,4.69E-05,1,0.18762207,2.7356E-05,1,0.18762207,1.59271E-05,1,0.18762207,3.00568E-05
0.190124512,4.70E-05,1,0.190124512,2.73376E-05,1,0.190155029,1.61469E-05,1,0.190134684,3.01646E-05
0.192565918,4.69E-05,1,0.1925354,2.72491E-05,1,0.192443848,1.63361E-05,1,0.192515055,3.01615E-05
0.194915772,4.69E-05,1,0.195007324,2.71698E-05,1,0.194976807,1.65405E-05,1,0.194966634,3.01992E-05
0.197479248,4.69E-05,1,0.197448731,2.70721E-05,1,0.197357178,1.67358E-05,1,0.197428385,3.02195E-05
0.199829102,4.68E-05,1,0.199920654,2.69592E-05,1,0.199859619,1.69342E-05,1,0.199869792,3.02378E-05
0.202270508,4.66E-05,1,0.202331543,2.68066E-05,1,0.202331543,1.71051E-05,1,0.202311198,3.01829E-05
0.204803467,4.66E-05,1,0.204711914,2.66815E-05,1,0.204742432,1.73004E-05,1,0.204752604,3.02002E-05
0.207183838,4.64E-05,1,0.207244873,2.65137E-05,1,0.207214356,1.74683E-05,1,0.207214356,3.01259E-05
0.209594727,4.63E-05,1,0.209655762,2.63428E-05,1,0.209564209,1.76453E-05,1,0.209604899,3.00842E-05
0.212097168,4.61E-05,1,0.21206665,2.6178E-05,1,0.211975098,1.78192E-05,1,0.212046305,3.00415E-05
0.214538574,4.60E-05,1,0.214538574,2.60071E-05,1,0.214508057,1.80054E-05,1,0.214528402,3.00161E-05
0.216949463,4.58E-05,1,0.217041016,2.57996E-05,1,0.216918945,1.8158E-05,1,0.216969808,2.99072E-05
0.219329834,4.56E-05,1,0.219360352,2.56104E-05,1,0.219360352,1.83289E-05,1,0.219350179,2.98442E-05
0.221832275,4.54E-05,1,0.221832275,2.54089E-05,1,0.221801758,1.84906E-05,1,0.221822103,2.97699E-05
0.224273682,4.53E-05,1,0.224273682,2.52106E-05,1,0.224243164,1.86554E-05,1,0.224263509,2.97058E-05
0.226654053,4.51E-05,1,0.22668457,0.000025,1,0.226715088,1.8811E-05,1,0.22668457,2.96214E-05
0.229187012,4.49E-05,1,0.229156494,2.48199E-05,1,0.229248047,1.8988E-05,1,0.229197184,2.95797E-05
0.2315979,4.46E-05,1,0.231628418,2.45819E-05,1,0.231567383,1.91254E-05,1,0.2315979,2.94444E-05
0.234039307,4.45E-05,1,0.234039307,2.43896E-05,1,0.233978272,1.9281E-05,1,0.234018962,2.93742E-05
0.236480713,4.43E-05,1,0.236480713,2.4176E-05,1,0.236419678,1.94397E-05,1,0.236460368,2.92989E-05
0.238891602,4.41E-05,1,0.238983154,2.39777E-05,1,0.238952637,1.95984E-05,1,0.238942464,2.92358E-05
0.241394043,4.39E-05,1,0.241455078,2.37579E-05,1,0.24130249,1.97357E-05,1,0.24138387,2.91168E-05
0.243804932,4.37E-05,1,0.243804932,2.35657E-05,1,0.243804932,1.99036E-05,1,0.243804932,2.9071E-05
0.246276856,4.35E-05,1,0.246246338,2.33521E-05,1,0.246246338,2.00317E-05,1,0.246256511,2.89551E-05
0.248718262,4.33E-05,1,0.248626709,2.31476E-05,1,0.248657227,2.01874E-05,1,0.248667399,2.88829E-05
0.251190186,4.32E-05,1,0.251098633,2.29584E-05,1,0.251220703,2.03308E-05,1,0.251169841,2.88167E-05
0.253601074,4.30E-05,1,0.253631592,2.27692E-05,1,0.253631592,2.04926E-05,1,0.253621419,2.87659E-05
0.256011963,4.28E-05,1,0.256042481,2.25739E-05,1,0.256042481,2.06177E-05,1,0.256032308,2.86611E-05
0.258514404,4.26E-05,1,0.258483887,2.23755E-05,1,0.258453369,2.07611E-05,1,0.258483887,2.8594E-05
0.260925293,4.25E-05,1,0.260955811,2.22015E-05,1,0.260864258,2.08984E-05,1,0.26091512,2.85329E-05
0.263244629,4.23E-05,1,0.263336182,2.20184E-05,1,0.263397217,2.10449E-05,1,0.263326009,2.84709E-05
0.265716553,4.22E-05,1,0.265869141,2.18353E-05,1,0.265808106,2.11823E-05,1,0.265797933,2.84098E-05
0.268218994,4.21E-05,1,0.268218994,2.16736E-05,1,0.268218994,2.13409E-05,1,0.268218994,2.83864E-05
0.270568848,4.19E-05,1,0.270721436,2.14752E-05,1,0.270751953,2.14569E-05,1,0.270680746,2.82796E-05
0.273040772,4.18E-05,1,0.273101807,2.13226E-05,1,0.273162842,2.15912E-05,1,0.273101807,2.82471E-05
0.275543213,4.17E-05,1,0.275604248,2.11578E-05,1,0.275573731,2.17316E-05,1,0.275573731,2.82054E-05
0.278045654,4.17E-05,1,0.278015137,2.10205E-05,1,0.277984619,2.18719E-05,1,0.278015137,2.8186E-05
0.280487061,4.15E-05,1,0.28036499,2.08313E-05,1,0.280456543,2.19849E-05,1,0.280436198,2.80914E-05
0.282897949,4.15E-05,1,0.282897949,2.07062E-05,1,0.282836914,2.21283E-05,1,0.282877604,2.81036E-05
0.285339356,4.13E-05,1,0.285186768,2.05353E-05,1,0.28527832,2.22443E-05,1,0.285268148,2.80172E-05
0.287719727,4.12E-05,1,0.287689209,2.03918E-05,1,0.287719727,2.23755E-05,1,0.287709554,2.79958E-05
0.290161133,4.12E-05,1,0.290161133,2.02606E-05,1,0.290252686,2.24945E-05,1,0.29019165,2.79724E-05
0.292663574,4.12E-05,1,0.292633057,2.01294E-05,1,0.292663574,2.26349E-05,1,0.292653402,2.79785E-05
0.295013428,4.10E-05,1,0.295104981,1.99921E-05,1,0.295166016,2.27417E-05,1,0.295094808,2.79114E-05
0.297485352,4.10E-05,1,0.297515869,1.98639E-05,1,0.297515869,2.28668E-05,1,0.297505697,2.78941E-05
0.300018311,4.09E-05,1,0.29989624,1.97449E-05,1,0.299987793,2.29858E-05,1,0.299967448,2.78849E-05
0.302429199,4.09E-05,1,0.302398682,1.96198E-05,1,0.302429199,2.30988E-05,1,0.302419027,2.78697E-05
0.304840088,4.09E-05,1,0.30480957,1.95099E-05,1,0.304870606,2.32178E-05,1,0.304840088,2.78626E-05
0.307312012,4.09E-05,1,0.307342529,1.94061E-05,1,0.307312012,2.33521E-05,1,0.307322184,2.78951E-05
0.309753418,4.08E-05,1,0.309753418,1.9281E-05,1,0.309783936,2.34375E-05,1,0.309763591,2.783E-05
0.312225342,4.08E-05,1,0.312255859,1.91956E-05,1,0.312194824,2.35474E-05,1,0.312225342,2.78473E-05
0.314666748,4.09E-05,1,0.314697266,1.90948E-05,1,0.314727783,2.36725E-05,1,0.314697266,2.78788E-05
0.317199707,4.09E-05,1,0.317077637,1.90155E-05,1,0.317138672,2.37915E-05,1,0.317138672,2.78971E-05
0.319580078,4.08E-05,1,0.319580078,1.88934E-05,1,0.319549561,2.3877E-05,1,0.319569906,2.78493E-05
0.321990967,4.09E-05,1,0.322052002,1.88446E-05,1,0.321990967,2.39929E-05,1,0.322011312,2.79093E-05
0.324462891,4.08E-05,1,0.324432373,1.87256E-05,1,0.324493408,2.40753E-05,1,0.324462891,2.78737E-05
0.326904297,4.09E-05,1,0.326843262,1.86554E-05,1,0.326934815,2.4176E-05,1,0.326894124,2.78951E-05
