Potential(1),I(1),Scan(1),Potential(2),I(2),Scan(2),Potential(3),I(3),Scan(3),Voltage,Current
-0.127838135,-1.65E-05,1,-0.127685547,-2.13715E-05,1,-0.127746582,-2.36633E-05,1,-0.127756755,-2.05068E-05
-0.125396729,-1.60E-05,1,-0.125244141,-2.10876E-05,1,-0.125274658,-2.32178E-05,1,-0.125305176,-2.00928E-05
-0.122894287,-1.54E-05,1,-0.122711182,-2.0813E-05,1,-0.122772217,-2.27722E-05,1,-0.122792562,-1.96726E-05
-0.120483398,-1.50E-05,1,-0.120361328,-2.05597E-05,1,-0.120422363,-2.23633E-05,1,-0.120422363,-1.93187E-05
-0.118041992,-1.46E-05,1,-0.117919922,-2.03094E-05,1,-0.11795044,-2.19513E-05,1,-0.117970784,-1.89422E-05
-0.115570068,-1.41E-05,1,-0.115447998,-2.00714E-05,1,-0.115447998,-2.15485E-05,1,-0.115488688,-1.85791E-05
-0.113128662,-1.37E-05,1,-0.112945557,-1.98273E-05,1,-0.113037109,-2.1167E-05,1,-0.113037109,-1.82332E-05
-0.110778809,-1.33E-05,1,-0.110565186,-1.96289E-05,1,-0.110565186,-2.08069E-05,1,-0.110636393,-1.7924E-05
-0.10824585,-1.29E-05,1,-0.108093262,-1.93939E-05,1,-0.108184815,-2.04254E-05,1,-0.108174642,-1.75801E-05
-0.105834961,-1.26E-05,1,-0.105651856,-1.91986E-05,1,-0.105743408,-2.00867E-05,1,-0.105743408,-1.72994E-05
-0.103363037,-1.22E-05,1,-0.103210449,-1.8988E-05,1,-0.103302002,-1.97388E-05,1,-0.103291829,-1.69912E-05
-0.100921631,-1.19E-05,1,-0.100830078,-1.87897E-05,1,-0.100799561,-1.94E-05,1,-0.100850423,-1.66972E-05
-0.098419189,-1.15E-05,1,-0.098236084,-1.85852E-05,1,-0.098358154,-1.90582E-05,1,-0.098337809,-1.63869E-05
-0.096130371,-1.13E-05,1,-0.095855713,-1.84113E-05,1,-0.095947266,-1.87469E-05,1,-0.095977783,-1.61407E-05
-0.093597412,-1.09E-05,1,-0.093505859,-1.82251E-05,1,-0.093505859,-1.84296E-05,1,-0.093536377,-1.58651E-05
-0.091186523,-1.06E-05,1,-0.091003418,-1.80481E-05,1,-0.091094971,-1.81213E-05,1,-0.091094971,-1.56046E-05
-0.088684082,-1.03E-05,1,-0.088623047,-1.78711E-05,1,-0.088623047,-1.78131E-05,1,-0.088643392,-1.53371E-05
-0.086303711,-1.01E-05,1,-0.086181641,-1.77002E-05,1,-0.086242676,-1.75201E-05,1,-0.086242676,-1.50909E-05
-0.083770752,-9.73E-06,1,-0.083648682,-1.75293E-05,1,-0.083709717,-1.7215E-05,1,-0.083709717,-1.48234E-05
-0.081359863,-9.53E-06,1,-0.081176758,-1.73737E-05,1,-0.081298828,-1.69495E-05,1,-0.081278483,-1.46169E-05
-0.078918457,-9.25E-06,1,-0.078796387,-1.72119E-05,1,-0.078857422,-1.66687E-05,1,-0.078857422,-1.43778E-05
-0.076599121,-8.97E-06,1,-0.076324463,-1.70593E-05,1,-0.076385498,-1.6394E-05,1,-0.076436361,-1.41418E-05
-0.074005127,-8.70E-06,1,-0.073913574,-1.68976E-05,1,-0.073944092,-1.61194E-05,1,-0.073954264,-1.39069E-05
-0.071624756,-8.50E-06,1,-0.071472168,-1.67572E-05,1,-0.071594238,-1.58691E-05,1,-0.071563721,-1.37095E-05
-0.069122314,-8.20E-06,1,-0.069000244,-1.65924E-05,1,-0.069061279,-1.55945E-05,1,-0.069061279,-1.34613E-05
-0.066711426,-8.01E-06,1,-0.066589355,-1.64642E-05,1,-0.066619873,-1.53564E-05,1,-0.066640218,-1.32772E-05
-0.064300537,-7.79E-06,1,-0.064147949,-1.63177E-05,1,-0.064208984,-1.51001E-05,1,-0.064219157,-1.30676E-05
-0.061828613,-7.53E-06,1,-0.061676025,-1.61774E-05,1,-0.061706543,-1.4859E-05,1,-0.06173706,-1.2855E-05
-0.059326172,-7.24E-06,1,-0.059173584,-1.60217E-05,1,-0.059234619,-1.45935E-05,1,-0.059244792,-1.262E-05
-0.056976318,-7.09E-06,1,-0.05682373,-1.58997E-05,1,-0.05682373,-1.43768E-05,1,-0.056874593,-1.24563E-05
-0.054504395,-6.85E-06,1,-0.054290771,-1.57623E-05,1,-0.054321289,-1.41388E-05,1,-0.054372152,-1.22487E-05
-0.052001953,-6.63E-06,1,-0.051940918,-0.000015625,1,-0.051849365,-1.39069E-05,1,-0.051930745,-1.20524E-05
-0.049557495,-6.39E-06,1,-0.049468994,-1.54938E-05,1,-0.049398804,-1.36749E-05,1,-0.049475098,-1.1854E-05
-0.04710083,-6.18E-06,1,-0.046902466,-1.53595E-05,1,-0.046981812,-1.3446E-05,1,-0.046995036,-1.16628E-05
-0.04463501,-5.90E-06,1,-0.044445801,-1.521E-05,1,-0.044476318,-1.3205E-05,1,-0.044519043,-1.1439E-05
-0.042254639,-5.74E-06,1,-0.042053223,-1.5097E-05,1,-0.042062378,-1.30066E-05,1,-0.042123413,-1.12823E-05
-0.039785767,-5.51E-06,1,-0.039590454,-1.49658E-05,1,-0.039627075,-1.27838E-05,1,-0.039667765,-1.1087E-05
-0.037335205,-5.30E-06,1,-0.037158203,-1.48315E-05,1,-0.037207031,-1.25702E-05,1,-0.03723348,-1.08999E-05
-0.034906006,-5.04E-06,1,-0.034677124,-1.46973E-05,1,-0.034747314,-1.23535E-05,1,-0.034776815,-1.06984E-05
-0.032519531,-4.88E-06,1,-0.032296753,-1.45782E-05,1,-0.032348633,-1.21521E-05,1,-0.032388306,-1.05357E-05
-0.029998779,-4.62E-06,1,-0.029821777,-1.44287E-05,1,-0.029846191,-1.19232E-05,1,-0.029888916,-1.03231E-05
-0.027600098,-4.45E-06,1,-0.027401733,-1.43097E-05,1,-0.02746582,-1.17279E-05,1,-0.027489217,-1.01634E-05
-0.025134277,-4.21E-06,1,-0.024960327,-1.41724E-05,1,-0.024996948,-1.15234E-05,1,-0.025030517,-9.96857E-06
-0.022705078,-3.95E-06,1,-0.022503662,-1.40411E-05,1,-0.022564697,-1.1319E-05,1,-0.022591146,-9.7699E-06
-0.020269775,-3.69E-06,1,-0.020028687,-1.38916E-05,1,-0.020077515,-1.10992E-05,1,-0.020125325,-9.56177E-06
-0.017849731,-3.51E-06,1,-0.017633057,-1.37726E-05,1,-0.017684937,-1.0907E-05,1,-0.017722575,-9.39769E-06
-0.015393066,-3.27E-06,1,-0.015194702,-1.36261E-05,1,-0.015267944,-1.07086E-05,1,-0.015285237,-9.20024E-06
-0.012960815,-3.03E-06,1,-0.012744141,-1.34857E-05,1,-0.012802124,-1.05011E-05,1,-0.012835693,-9.00696E-06
-0.010516357,-2.77E-06,1,-0.010296631,-1.33484E-05,1,-0.010366821,-1.02997E-05,1,-0.01039327,-8.80747E-06
-0.008056641,-2.52E-06,1,-0.007894897,-1.32019E-05,1,-0.007891846,-1.01013E-05,1,-0.007947795,-8.6084E-06
-0.005603027,-2.21E-06,1,-0.005377197,-1.30432E-05,1,-0.005429077,-9.88159E-06,1,-0.005469767,-8.37718E-06
-0.003198242,-2.02E-06,1,-0.003005981,-1.29028E-05,1,-0.003045654,-9.70154E-06,1,-0.003083293,-8.20852E-06
-0.000735474,-1.72E-06,1,-0.000561523,-1.27502E-05,1,-0.00057373,-9.49402E-06,1,-0.000623576,-7.98757E-06
0.001757813,-1.40E-06,1,0.001940918,-1.25732E-05,1,0.001898193,-9.2804E-06,1,0.001865641,-7.75024E-06
0.004208374,-1.10E-06,1,0.004412842,-1.24146E-05,1,0.004348755,-9.06982E-06,1,0.004323324,-7.52696E-06
0.006628418,-8.58E-07,1,0.006826782,-1.22528E-05,1,0.006768799,-8.88672E-06,1,0.006741333,-7.33246E-06
0.009103394,-4.93E-07,1,0.009298706,-1.20697E-05,1,0.009240723,-8.66089E-06,1,0.009214274,-7.07458E-06
0.011489868,-2.38E-07,1,0.011697388,-1.18988E-05,1,0.011700439,-8.47168E-06,1,0.011629232,-6.86961E-06
0.013952637,8.94E-08,1,0.014144897,-1.17126E-05,1,0.01411438,-8.25806E-06,1,0.014070638,-6.6271E-06
0.016372681,4.51E-07,1,0.016610718,-1.15234E-05,1,0.016546631,-8.03833E-06,1,0.01651001,-6.37024E-06
0.018911743,8.67E-07,1,0.019070435,-1.13129E-05,1,0.019049072,-7.8186E-06,1,0.019010417,-6.08816E-06
0.021310425,1.16E-06,1,0.021466064,-1.11267E-05,1,0.021420288,-7.61719E-06,1,0.021398926,-5.8609E-06
0.023733521,1.55E-06,1,0.023922729,-1.09009E-05,1,0.023883057,-7.39136E-06,1,0.023846436,-5.58065E-06
0.026153564,1.96E-06,1,0.026361084,-1.06873E-05,1,0.026309204,-7.16248E-06,1,0.026274617,-5.29653E-06
0.028616333,2.40E-06,1,0.028787231,-1.04462E-05,1,0.028762817,-6.93359E-06,1,0.028722127,-4.99237E-06
0.031054688,2.83E-06,1,0.031234741,-1.02081E-05,1,0.031204224,-6.70166E-06,1,0.031164551,-4.69442E-06
0.03352356,3.36E-06,1,0.033743286,-9.93652E-06,1,0.033688354,-6.44531E-06,1,0.033651734,-4.34113E-06
0.035931396,3.76E-06,1,0.03614502,-9.69238E-06,1,0.03605957,-6.21643E-06,1,0.036045329,-4.04978E-06
0.03840332,4.29E-06,1,0.038577271,-9.41467E-06,1,0.038531494,-5.96619E-06,1,0.038504028,-3.69619E-06
0.040844727,4.81E-06,1,0.041009521,-9.12781E-06,1,0.040951538,-5.70984E-06,1,0.040935262,-3.34412E-06
0.043292236,5.40E-06,1,0.043478394,-8.82263E-06,1,0.043441772,-5.42908E-06,1,0.043404134,-2.95136E-06
0.045703125,5.90E-06,1,0.045889282,-8.52051E-06,1,0.045837402,-5.18188E-06,1,0.045809937,-2.6002E-06
0.048162842,6.58E-06,1,0.048348999,-8.18176E-06,1,0.048318481,-4.87976E-06,1,0.048276774,-2.15912E-06
0.050598145,7.17E-06,1,0.05065918,-7.84912E-06,1,0.05065918,-4.61151E-06,1,0.050638835,-1.763E-06
0.053009033,7.83E-06,1,0.053131104,-7.48596E-06,1,0.053070068,-4.31274E-06,1,0.053070068,-1.32263E-06
0.055450439,8.53E-06,1,0.05557251,-7.11365E-06,1,0.055511475,-4.00482E-06,1,0.055511474,-8.6192E-07
0.057922363,9.32E-06,1,0.058074951,-6.70471E-06,1,0.058013916,-3.67065E-06,1,0.058003743,-3.52782E-07
0.060302734,9.98E-06,1,0.060455322,-6.32019E-06,1,0.060241699,-3.35663E-06,1,0.060333252,1.01827E-07
0.062744141,1.08E-05,1,0.062896729,-5.88989E-06,1,0.062744141,-3.01727E-06,1,0.062795003,6.22878E-07
0.0652771,1.16E-05,1,0.065368652,-5.44739E-06,1,0.065185547,-2.66724E-06,1,0.0652771,1.16373E-06
0.067718506,1.25E-05,1,0.067718506,-4.98352E-06,1,0.067657471,-2.30316E-06,1,0.067698161,1.72557E-06
0.070129395,1.33E-05,1,0.070251465,-4.51324E-06,1,0.07019043,-1.93176E-06,1,0.07019043,2.29196E-06
0.072631836,1.43E-05,1,0.072753906,-3.99323E-06,1,0.072631836,-1.5213E-06,1,0.072672526,2.93579E-06
0.07510376,1.52E-05,1,0.075134277,-3.50433E-06,1,0.075012207,-1.14624E-06,1,0.075083415,3.50048E-06
0.077575684,1.61E-05,1,0.077606201,-2.96692E-06,1,0.077514648,-7.28149E-07,1,0.077565511,4.15061E-06
0.079925537,1.71E-05,1,0.079864502,-2.40417E-06,1,0.08001709,-2.9541E-07,1,0.07993571,4.81201E-06
0.082397461,1.82E-05,1,0.082458496,-1.83746E-06,1,0.082489014,1.53198E-07,1,0.082448324,5.49938E-06
0.084838867,1.91E-05,1,0.084838867,-1.27258E-06,1,0.084899902,5.83496E-07,1,0.084859212,6.1495E-06
0.087341309,2.03E-05,1,0.087341309,-6.57043E-07,1,0.087402344,1.07147E-06,1,0.087361654,6.90288E-06
0.089752197,2.13E-05,1,0.089752197,-6.55823E-08,1,0.089935303,1.52863E-06,1,0.089813232,7.58201E-06
0.092132568,2.24E-05,1,0.092285156,5.68542E-07,1,0.092315674,2.02698E-06,1,0.092244466,8.32367E-06
0.094604492,2.35E-05,1,0.09475708,1.21002E-06,1,0.09475708,2.53967E-06,1,0.094706217,9.07866E-06
0.097106934,2.47E-05,1,0.097229004,1.88629E-06,1,0.097351074,3.07648E-06,1,0.097229004,9.87569E-06
0.099487305,2.57E-05,1,0.099731445,2.51617E-06,1,0.099761963,3.58124E-06,1,0.099660238,1.06008E-05
0.101928711,2.68E-05,1,0.102264404,3.19916E-06,1,0.102203369,4.11926E-06,1,0.102132161,1.13832E-05
0.10446167,2.80E-05,1,0.104705811,3.87451E-06,1,0.104736328,4.67316E-06,1,0.104634603,1.21683E-05
0.106933594,2.91E-05,1,0.107147217,4.56696E-06,1,0.107147217,5.22766E-06,1,0.107076009,1.29522E-05
0.109344482,3.02E-05,1,0.109680176,5.24689E-06,1,0.109619141,5.79468E-06,1,0.109547933,1.37361E-05
0.111755371,3.13E-05,1,0.112213135,5.97015E-06,1,0.1121521,6.39252E-06,1,0.112040202,1.4566E-05
0.114257813,3.23E-05,1,0.114624023,6.63666E-06,1,0.114227295,6.9519E-06,1,0.11436971,1.52941E-05
0.116638184,3.34E-05,1,0.116638184,7.33643E-06,1,0.116699219,7.53479E-06,1,0.116658529,1.60756E-05
0.11920166,3.45E-05,1,0.119140625,8.06274E-06,1,0.119171143,8.14819E-06,1,0.119171143,1.68966E-05
0.121612549,3.55E-05,1,0.121673584,8.74939E-06,1,0.121673584,8.74939E-06,1,0.121653239,1.76626E-05
0.124053955,3.63E-05,1,0.124023438,9.40247E-06,1,0.124053955,9.30786E-06,1,0.124043783,1.83502E-05
0.126586914,3.73E-05,1,0.126495361,1.00952E-05,1,0.126525879,9.93042E-06,1,0.126536051,1.91193E-05
0.128936768,3.81E-05,1,0.128875732,1.07361E-05,1,0.128875732,1.04828E-05,1,0.128896078,1.97876E-05
0.131439209,3.90E-05,1,0.131378174,1.13892E-05,1,0.131378174,1.10657E-05,1,0.131398519,2.04773E-05
0.133850098,3.98E-05,1,0.133850098,1.20392E-05,1,0.133789063,1.16394E-05,1,0.133829753,2.11517E-05
0.136322022,4.06E-05,1,0.136352539,1.26862E-05,1,0.136291504,1.22375E-05,1,0.136322022,2.18404E-05
0.138763428,4.12E-05,1,0.13873291,1.3266E-05,1,0.13873291,1.27655E-05,1,0.138743083,2.24141E-05
0.141174316,4.19E-05,1,0.141143799,1.38641E-05,1,0.141113281,1.33179E-05,1,0.141143799,2.30143E-05
0.143615723,4.25E-05,1,0.143615723,1.44409E-05,1,0.143615723,1.38672E-05,1,0.143615723,2.35942E-05
0.146118164,4.30E-05,1,0.146087647,1.50085E-05,1,0.146057129,1.43921E-05,1,0.146087646,2.41363E-05
0.148529053,4.35E-05,1,0.148529053,1.55396E-05,1,0.148529053,1.49139E-05,1,0.148529053,2.46643E-05
0.151031494,4.40E-05,1,0.151031494,1.60919E-05,1,0.151000977,1.54388E-05,1,0.151021322,2.51913E-05
0.153411865,4.44E-05,1,0.1534729,1.65619E-05,1,0.153381348,1.58875E-05,1,0.153422038,2.56022E-05
0.155914307,4.47E-05,1,0.155944824,1.70471E-05,1,0.155914307,1.63727E-05,1,0.155924479,2.60518E-05
0.158294678,4.50E-05,1,0.158294678,1.74988E-05,1,0.158203125,1.68121E-05,1,0.15826416,2.64333E-05
0.160736084,4.53E-05,1,0.160766602,1.79535E-05,1,0.160736084,1.72668E-05,1,0.160746257,2.68463E-05
0.16317749,4.54E-05,1,0.163146973,1.83472E-05,1,0.163116455,1.76636E-05,1,0.163146973,2.71464E-05
0.165649414,4.57E-05,1,0.165557861,1.87775E-05,1,0.165588379,1.80969E-05,1,0.165598551,2.75309E-05
0.168029785,4.58E-05,1,0.16796875,1.91345E-05,1,0.167999268,1.84662E-05,1,0.167999268,2.77954E-05
0.170501709,4.59E-05,1,0.170562744,1.94885E-05,1,0.170410156,1.88477E-05,1,0.170491536,2.80772E-05
0.172943115,4.60E-05,1,0.172943115,1.98364E-05,1,0.172851563,1.92047E-05,1,0.172912598,2.83376E-05
0.175476074,4.60E-05,1,0.175384522,2.01752E-05,1,0.175415039,1.95618E-05,1,0.175425212,2.8595E-05
0.177856445,4.60E-05,1,0.17779541,2.04468E-05,1,0.177825928,1.98608E-05,1,0.177825928,2.8772E-05
0.180236816,4.60E-05,1,0.180297852,2.07275E-05,1,0.180206299,2.01691E-05,1,0.180246989,2.89632E-05
0.182678223,4.60E-05,1,0.18270874,2.09869E-05,1,0.18270874,2.0459E-05,1,0.182698568,2.91392E-05
0.185119629,4.59E-05,1,0.185180664,2.12463E-05,1,0.185119629,2.07306E-05,1,0.185139974,2.92897E-05
0.18762207,4.58E-05,1,0.187561035,2.14691E-05,1,0.18762207,2.09991E-05,1,0.187601725,2.94261E-05
0.190093994,4.58E-05,1,0.190155029,2.17041E-05,1,0.190093994,2.12585E-05,1,0.190114339,2.95786E-05
0.192504883,4.56E-05,1,0.1925354,2.18628E-05,1,0.192474365,2.1463E-05,1,0.192504883,2.96377E-05
0.194946289,4.55E-05,1,0.194946289,2.20551E-05,1,0.194854736,2.16827E-05,1,0.194915771,2.97353E-05
0.197448731,4.53E-05,1,0.197479248,2.22168E-05,1,0.197418213,2.18964E-05,1,0.197448731,2.98208E-05
0.199768066,4.53E-05,1,0.199920654,2.23755E-05,1,0.199859619,2.20886E-05,1,0.199849446,2.99052E-05
0.202270508,4.50E-05,1,0.202270508,2.24976E-05,1,0.202270508,2.22504E-05,1,0.202270508,2.99215E-05
0.204681397,4.49E-05,1,0.204742432,2.2641E-05,1,0.204711914,2.24426E-05,1,0.204711914,3.00079E-05
0.207122803,4.47E-05,1,0.20715332,2.27478E-05,1,0.20715332,2.25708E-05,1,0.207143148,3.0011E-05
0.209655762,4.46E-05,1,0.209625244,2.28485E-05,1,0.209564209,2.27264E-05,1,0.209615072,3.00476E-05
0.212005615,4.44E-05,1,0.21206665,2.29431E-05,1,0.212097168,2.28607E-05,1,0.212056478,3.00679E-05
0.214538574,4.43E-05,1,0.214538574,2.30469E-05,1,0.214508057,2.30225E-05,1,0.214528402,3.01219E-05
0.216949463,4.41E-05,1,0.216949463,2.30835E-05,1,0.216949463,2.31201E-05,1,0.216949463,3.00873E-05
0.219329834,4.39E-05,1,0.219421387,2.31598E-05,1,0.219360352,2.3233E-05,1,0.219370524,3.00944E-05
0.22177124,4.37E-05,1,0.221832275,2.32117E-05,1,0.221740723,2.33429E-05,1,0.221781413,3.00995E-05
0.224182129,4.36E-05,1,0.224304199,2.32697E-05,1,0.224212647,2.34375E-05,1,0.224232992,3.00995E-05
0.22668457,4.34E-05,1,0.22668457,2.33063E-05,1,0.226623535,2.35321E-05,1,0.226664225,3.00883E-05
0.229156494,4.34E-05,1,0.229187012,2.33612E-05,1,0.229187012,2.36328E-05,1,0.229176839,3.01178E-05
0.231567383,4.31E-05,1,0.231628418,2.33582E-05,1,0.2315979,2.37E-05,1,0.2315979,3.00629E-05
0.234008789,4.30E-05,1,0.234008789,2.33887E-05,1,0.234008789,2.37823E-05,1,0.234008789,3.00496E-05
0.236450195,4.29E-05,1,0.236450195,2.34039E-05,1,0.236480713,2.38617E-05,1,0.236460368,3.00425E-05
0.238983154,4.28E-05,1,0.238891602,2.34314E-05,1,0.238922119,2.39349E-05,1,0.238932292,3.00517E-05
0.241333008,4.26E-05,1,0.241333008,2.34131E-05,1,0.241363525,2.39838E-05,1,0.24134318,2.99927E-05
0.243804932,4.26E-05,1,0.243774414,2.34344E-05,1,0.243804932,2.40692E-05,1,0.243794759,3.00202E-05
0.246246338,4.23E-05,1,0.246246338,2.34131E-05,1,0.24621582,2.41028E-05,1,0.246236165,2.9951E-05
0.248657227,4.23E-05,1,0.248687744,2.33948E-05,1,0.248687744,2.41699E-05,1,0.248677572,2.99438E-05
0.25112915,4.22E-05,1,0.251098633,2.33978E-05,1,0.25112915,2.42218E-05,1,0.251118978,2.99367E-05
0.253570557,4.22E-05,1,0.253662109,2.33887E-05,1,0.253570557,2.4295E-05,1,0.253601074,2.9951E-05
0.255950928,4.20E-05,1,0.256011963,2.33551E-05,1,0.25592041,2.43164E-05,1,0.2559611,2.98828E-05
0.258422852,4.19E-05,1,0.258514404,2.33398E-05,1,0.258422852,2.43683E-05,1,0.258453369,2.98696E-05
0.260864258,4.19E-05,1,0.260925293,2.33124E-05,1,0.260894775,2.44171E-05,1,0.260894775,2.98635E-05
0.263397217,4.18E-05,1,0.263305664,2.3291E-05,1,0.263336182,2.44537E-05,1,0.263346354,2.98442E-05
0.26574707,4.18E-05,1,0.26574707,2.32452E-05,1,0.265777588,2.44995E-05,1,0.265757243,2.9832E-05
0.268249512,4.18E-05,1,0.268280029,2.32513E-05,1,0.268341065,2.45544E-05,1,0.268290202,2.98533E-05
0.270721436,4.16E-05,1,0.270690918,2.31781E-05,1,0.270690918,2.45697E-05,1,0.270701091,2.97963E-05
0.273132324,4.16E-05,1,0.273132324,2.31598E-05,1,0.273101807,2.46155E-05,1,0.273122152,2.97943E-05
0.275512695,4.16E-05,1,0.275573731,2.31201E-05,1,0.275573731,2.46552E-05,1,0.275553385,2.97892E-05
0.278045654,4.16E-05,1,0.278015137,2.30957E-05,1,0.278045654,2.47009E-05,1,0.278035482,2.98004E-05
0.280487061,4.15E-05,1,0.280456543,2.30316E-05,1,0.280456543,2.47131E-05,1,0.280466716,2.97506E-05
0.282928467,4.16E-05,1,0.282897949,2.30103E-05,1,0.282867432,2.47803E-05,1,0.282897949,2.97882E-05
0.285247803,4.15E-05,1,0.285308838,2.29492E-05,1,0.285247803,2.47833E-05,1,0.285268148,2.97455E-05
0.287719727,4.15E-05,1,0.287811279,2.29095E-05,1,0.287689209,2.4826E-05,1,0.287740072,2.97445E-05
0.290161133,4.15E-05,1,0.29019165,2.28668E-05,1,0.290222168,2.48535E-05,1,0.29019165,2.97455E-05
0.292755127,4.16E-05,1,0.292694092,2.28394E-05,1,0.292602539,2.49146E-05,1,0.292683919,2.97852E-05
0.295135498,4.15E-05,1,0.295104981,2.27722E-05,1,0.295043945,2.49176E-05,1,0.295094808,2.97465E-05
0.297454834,4.16E-05,1,0.297546387,2.27325E-05,1,0.297546387,2.49512E-05,1,0.297515869,2.97546E-05
0.299987793,4.16E-05,1,0.299957275,2.26807E-05,1,0.300018311,2.49878E-05,1,0.299987793,2.97638E-05
0.302398682,4.17E-05,1,0.302429199,2.26501E-05,1,0.302398682,2.50122E-05,1,0.302408854,2.9774E-05
0.30480957,4.17E-05,1,0.304870606,2.26074E-05,1,0.304779053,2.5058E-05,1,0.304819743,2.97923E-05
0.307342529,4.18E-05,1,0.307373047,2.2583E-05,1,0.307312012,2.50977E-05,1,0.307342529,2.98279E-05
0.309692383,4.18E-05,1,0.309753418,2.25037E-05,1,0.309753418,2.51068E-05,1,0.309733073,2.97984E-05
0.312194824,4.19E-05,1,0.312194824,2.24792E-05,1,0.312225342,2.51434E-05,1,0.312204997,2.98259E-05
0.314666748,4.20E-05,1,0.314697266,2.24487E-05,1,0.314697266,2.51984E-05,1,0.314687093,2.98716E-05
0.317108154,4.21E-05,1,0.31716919,2.24121E-05,1,0.317108154,2.52289E-05,1,0.317128499,2.99032E-05
0.319488525,4.21E-05,1,0.319549561,2.23389E-05,1,0.319549561,2.52411E-05,1,0.319529215,2.98788E-05
0.322052002,4.22E-05,1,0.321990967,2.23328E-05,1,0.32208252,2.5293E-05,1,0.322041829,2.99489E-05
0.324432373,4.22E-05,1,0.324462891,2.22717E-05,1,0.324371338,2.52991E-05,1,0.324422201,2.99276E-05
0.326904297,4.23E-05,1,0.326904297,2.2226E-05,1,0.326904297,2.53448E-05,1,0.326904297,2.99703E-05
