Potential(1),I(1),Scan(1),Potential(2),I(2),Scan(2),Potential(3),I(3),Scan(3),Voltage,Current
-0.132873535,-3.62E-05,1,-0.13269043,-2.30835E-05,1,-0.132598877,-2.63702E-05,1,-0.132720947,-2.8539E-05
-0.130401611,-3.50E-05,1,-0.130157471,-2.29126E-05,1,-0.130126953,-2.59918E-05,1,-0.130228678,-2.79531E-05
-0.127868652,-3.37E-05,1,-0.127716065,-2.27478E-05,1,-0.1277771,-2.56348E-05,1,-0.127787272,-2.73753E-05
-0.125427246,-3.26E-05,1,-0.125305176,-2.25739E-05,1,-0.125244141,-2.52899E-05,1,-0.125325521,-2.68189E-05
-0.122955322,-3.14E-05,1,-0.122833252,-2.2406E-05,1,-0.122772217,-2.49512E-05,1,-0.122853597,-2.62645E-05
-0.120544434,-3.05E-05,1,-0.120391846,-2.22565E-05,1,-0.120391846,-2.46216E-05,1,-0.120442708,-2.57864E-05
-0.11807251,-2.95E-05,1,-0.117980957,-2.21008E-05,1,-0.117889404,-2.43042E-05,1,-0.117980957,-2.52899E-05
-0.115600586,-2.85E-05,1,-0.115539551,-2.19574E-05,1,-0.115509033,-2.39868E-05,1,-0.115549723,-2.48149E-05
-0.113098145,-2.76E-05,1,-0.113006592,-2.18079E-05,1,-0.113037109,-2.36816E-05,1,-0.113047282,-2.4354E-05
-0.110717773,-2.67E-05,1,-0.110595703,-2.16705E-05,1,-0.110565186,-2.33887E-05,1,-0.110626221,-2.39319E-05
-0.108276367,-2.58E-05,1,-0.108123779,-2.1524E-05,1,-0.108062744,-2.30835E-05,1,-0.108154297,-2.34711E-05
-0.105865479,-2.50E-05,1,-0.105712891,-2.1402E-05,1,-0.105743408,-2.28058E-05,1,-0.105773926,-2.30815E-05
-0.103424072,-2.42E-05,1,-0.103240967,-2.12708E-05,1,-0.103271484,-2.25311E-05,1,-0.103312174,-2.26756E-05
-0.100952148,-2.34E-05,1,-0.100830078,-2.11304E-05,1,-0.100830078,-2.22595E-05,1,-0.100870768,-2.22646E-05
-0.098449707,-2.26E-05,1,-0.098327637,-2.10083E-05,1,-0.098297119,-2.19849E-05,1,-0.098358154,-2.18679E-05
-0.096008301,-2.20E-05,1,-0.095947266,-2.08832E-05,1,-0.095916748,-2.17316E-05,1,-0.095957438,-2.15261E-05
-0.093658447,-2.12E-05,1,-0.093505859,-2.07642E-05,1,-0.093536377,-2.14722E-05,1,-0.093566894,-2.11619E-05
-0.091186523,-2.06E-05,1,-0.091003418,-2.06573E-05,1,-0.091125488,-2.12036E-05,1,-0.091105143,-2.08354E-05
-0.088653564,-2.00E-05,1,-0.088592529,-2.05353E-05,1,-0.088562012,-2.09625E-05,1,-0.088602702,-2.04926E-05
-0.086303711,-1.93E-05,1,-0.086151123,-2.04132E-05,1,-0.086151123,-2.07031E-05,1,-0.086201986,-2.01436E-05
-0.083770752,-1.86E-05,1,-0.083740234,-2.02911E-05,1,-0.083587646,-2.0459E-05,1,-0.083699544,-1.97917E-05
-0.081359863,-1.81E-05,1,-0.081237793,-2.01935E-05,1,-0.081207275,-2.02179E-05,1,-0.08126831,-1.94936E-05
-0.078887939,-1.75E-05,1,-0.078826904,-2.00806E-05,1,-0.078826904,-1.99799E-05,1,-0.078847249,-1.91732E-05
-0.076507568,-1.69E-05,1,-0.07635498,-1.99738E-05,1,-0.07635498,-1.97418E-05,1,-0.076405843,-1.88823E-05
-0.07409668,-1.64E-05,1,-0.073913574,-1.98608E-05,1,-0.073883057,-1.95038E-05,1,-0.073964437,-1.8574E-05
-0.071624756,-1.58E-05,1,-0.071594238,-1.97571E-05,1,-0.07144165,-1.9281E-05,1,-0.071553548,-1.82912E-05
-0.069091797,-1.53E-05,1,-0.069091797,-1.96442E-05,1,-0.068969727,-1.90369E-05,1,-0.069051107,-1.79779E-05
-0.066741943,-1.47E-05,1,-0.066650391,-1.95557E-05,1,-0.066650391,-1.88171E-05,1,-0.066680908,-1.77053E-05
-0.064239502,-1.43E-05,1,-0.064117432,-1.94519E-05,1,-0.064147949,-1.85852E-05,1,-0.064168294,-1.74347E-05
-0.061828613,-1.37E-05,1,-0.061737061,-1.93451E-05,1,-0.061767578,-1.83624E-05,1,-0.061777751,-1.71407E-05
-0.059265137,-1.32E-05,1,-0.059234619,-1.92413E-05,1,-0.059173584,-1.81305E-05,1,-0.059224447,-1.68589E-05
-0.056884766,-1.27E-05,1,-0.056793213,-1.91467E-05,1,-0.05682373,-1.7923E-05,1,-0.056833903,-1.65833E-05
-0.054473877,-1.23E-05,1,-0.054443359,-1.9043E-05,1,-0.054351807,-1.77002E-05,1,-0.054423014,-1.63361E-05
-0.052062988,-1.18E-05,1,-0.0519104,-1.89392E-05,1,-0.0519104,-1.74866E-05,1,-0.051961263,-1.60726E-05
-0.049499512,-1.13E-05,1,-0.049499512,-1.88446E-05,1,-0.049468994,-1.72638E-05,1,-0.049489339,-1.5799E-05
-0.047085571,-1.08E-05,1,-0.046939087,-1.87439E-05,1,-0.046914673,-1.70441E-05,1,-0.046979777,-1.55345E-05
-0.044573975,-1.03E-05,1,-0.044458008,-1.86371E-05,1,-0.044451904,-1.68274E-05,1,-0.044494629,-1.52659E-05
-0.042169189,-9.94E-06,1,-0.042047119,-1.85486E-05,1,-0.042028809,-1.66168E-05,1,-0.042081706,-1.5035E-05
-0.03973999,-9.51E-06,1,-0.039620972,-1.84418E-05,1,-0.039602661,-1.64001E-05,1,-0.039654541,-1.47837E-05
-0.03727417,-9.07E-06,1,-0.037185669,-1.83411E-05,1,-0.037145996,-1.61865E-05,1,-0.037201945,-1.45315E-05
-0.034835815,-8.62E-06,1,-0.034719849,-1.82312E-05,1,-0.034692383,-1.59668E-05,1,-0.034749349,-1.42721E-05
-0.03243103,-8.21E-06,1,-0.032330322,-1.81458E-05,1,-0.032250977,-1.57562E-05,1,-0.032337443,-1.40371E-05
-0.029928589,-7.77E-06,1,-0.029849243,-1.80328E-05,1,-0.029788208,-1.55304E-05,1,-0.029855347,-1.37767E-05
-0.027526855,-7.37E-06,1,-0.027423096,-1.79321E-05,1,-0.027420044,-1.53259E-05,1,-0.027456665,-1.35427E-05
-0.02510376,-6.94E-06,1,-0.024981689,-1.78223E-05,1,-0.024923706,-1.51062E-05,1,-0.025003052,-1.32884E-05
-0.022650146,-6.51E-06,1,-0.02253418,-1.77094E-05,1,-0.022506714,-1.48926E-05,1,-0.02256368,-1.30381E-05
-0.020184326,-6.02E-06,1,-0.020080566,-1.75995E-05,1,-0.020013428,-1.46667E-05,1,-0.020092773,-1.27625E-05
-0.017767334,-5.69E-06,1,-0.017645264,-1.74896E-05,1,-0.017593384,-1.44623E-05,1,-0.01766866,-1.25458E-05
-0.015328979,-5.25E-06,1,-0.015209961,-1.73737E-05,1,-0.015170288,-1.42426E-05,1,-0.015236409,-1.22894E-05
-0.012893677,-4.79E-06,1,-0.012765503,-1.72485E-05,1,-0.012753296,-1.40167E-05,1,-0.012804159,-1.20168E-05
-0.010437012,-4.35E-06,1,-0.010339355,-1.71265E-05,1,-0.010287476,-1.38E-05,1,-0.010354614,-1.17577E-05
-0.007995605,-3.93E-06,1,-0.007888794,-1.69922E-05,1,-0.007858276,-1.35742E-05,1,-0.007914225,-1.1498E-05
-0.005514526,-3.40E-06,1,-0.005386353,-1.68579E-05,1,-0.005386353,-1.33484E-05,1,-0.005429077,-1.12036E-05
-0.003085327,-3.02E-06,1,-0.003030396,-1.67358E-05,1,-0.002981567,-1.31256E-05,1,-0.00303243,-1.09613E-05
-0.000665283,-2.56E-06,1,-0.000567627,-1.65863E-05,1,-0.000521851,-1.28998E-05,1,-0.00058492,-1.06825E-05
0.001812744,-2.03E-06,1,0.001937866,-1.64368E-05,1,0.001950073,-1.26648E-05,1,0.001900228,-1.0378E-05
0.004284668,-1.57E-06,1,0.004394531,-1.62781E-05,1,0.004437256,-1.24298E-05,1,0.004372152,-1.00915E-05
0.006671143,-1.15E-06,1,0.006811523,-1.61316E-05,1,0.006835938,-1.2204E-05,1,0.006772868,-9.82819E-06
0.009161377,-5.91E-07,1,0.00927124,-1.59485E-05,1,0.009310913,-1.19629E-05,1,0.009247843,-9.50073E-06
0.011584473,-1.16E-07,1,0.011676025,-1.57898E-05,1,0.011715698,-1.1731E-05,1,0.011658732,-9.21234E-06
0.01401062,3.85E-07,1,0.014099121,-1.56036E-05,1,0.014160156,-1.14868E-05,1,0.014089966,-8.90188E-06
0.016488647,9.05E-07,1,0.016577148,-1.54144E-05,1,0.016619873,-1.12457E-05,1,0.016561889,-8.5851E-06
0.018927002,1.53E-06,1,0.019042969,-1.51978E-05,1,0.019091797,-1.09863E-05,1,0.019020589,-8.2196E-06
0.021328735,2.05E-06,1,0.021456909,-1.49994E-05,1,0.021466064,-1.07483E-05,1,0.021417236,-7.9007E-06
0.023794556,2.66E-06,1,0.023861694,-1.47675E-05,1,0.02394104,-1.0495E-05,1,0.023865763,-7.53326E-06
0.026263428,3.29E-06,1,0.026330566,-1.45142E-05,1,0.026379395,-1.02356E-05,1,0.026324463,-7.15475E-06
0.028692627,3.94E-06,1,0.028768921,-1.4267E-05,1,0.02883606,-9.9762E-06,1,0.028765869,-6.76768E-06
0.031140137,4.62E-06,1,0.031195068,-1.39862E-05,1,0.031246948,-9.70764E-06,1,0.031194051,-6.35783E-06
0.033615112,5.39E-06,1,0.033709717,-1.36841E-05,1,0.033737183,-9.42993E-06,1,0.033687337,-5.90851E-06
0.036029053,6.07E-06,1,0.036117554,-1.33942E-05,1,0.036148071,-9.16443E-06,1,0.036098226,-5.49744E-06
0.038452148,6.86E-06,1,0.038565063,-1.30615E-05,1,0.03861084,-8.88672E-06,1,0.038542684,-5.03031E-06
0.040878296,7.66E-06,1,0.040982056,-1.27167E-05,1,0.041040039,-8.59985E-06,1,0.040966797,-4.55221E-06
0.043359375,8.54E-06,1,0.043463135,-1.2323E-05,1,0.043496704,-8.30994E-06,1,0.043439738,-4.03137E-06
0.045758057,9.35E-06,1,0.04586792,-1.19598E-05,1,0.045877075,-8.02307E-06,1,0.045834351,-3.54513E-06
0.048236084,1.03E-05,1,0.048330688,-1.1499E-05,1,0.048376465,-7.72095E-06,1,0.048314412,-2.96122E-06
0.05065918,1.13E-05,1,0.050689697,-1.1084E-05,1,0.050720215,-7.42493E-06,1,0.050689697,-2.417E-06
0.053131104,1.23E-05,1,0.053100586,-1.05957E-05,1,0.053131104,-7.1167E-06,1,0.053120931,-1.8158E-06
0.055603027,1.33E-05,1,0.055480957,-1.0083E-05,1,0.055603027,-6.80237E-06,1,0.055562337,-1.18306E-06
0.058044434,1.45E-05,1,0.058013916,-9.51538E-06,1,0.058013916,-6.47583E-06,1,0.058024089,-4.8217E-07
0.060455322,1.56E-05,1,0.060394287,-8.96606E-06,1,0.06036377,-6.16455E-06,1,0.06040446,1.55628E-07
0.062957764,1.69E-05,1,0.062896729,-8.35266E-06,1,0.062988281,-5.83191E-06,1,0.062947591,8.89077E-07
0.065338135,1.81E-05,1,0.065307617,-7.69348E-06,1,0.06539917,-5.49927E-06,1,0.065348307,1.63878E-06
0.067779541,1.95E-05,1,0.067810059,-7.01294E-06,1,0.067840576,-5.15747E-06,1,0.067810059,2.43123E-06
0.070251465,2.09E-05,1,0.070220947,-6.26831E-06,1,0.070251465,-4.81934E-06,1,0.070241292,3.25502E-06
0.072723389,2.24E-05,1,0.072662354,-5.4718E-06,1,0.072753906,-4.46564E-06,1,0.072713216,4.15415E-06
0.075256348,2.38E-05,1,0.07510376,-4.70886E-06,1,0.07510376,-4.11713E-06,1,0.075154623,4.9834E-06
0.077636719,2.53E-05,1,0.077575684,-3.84125E-06,1,0.077606201,-3.76129E-06,1,0.077606201,5.89885E-06
0.080108643,2.69E-05,1,0.079925537,-2.94067E-06,1,0.080078125,-3.3905E-06,1,0.080037435,6.86381E-06
0.082519531,2.86E-05,1,0.082519531,-1.96899E-06,1,0.082305908,-3.01605E-06,1,0.082448323,7.87608E-06
0.084960938,3.02E-05,1,0.08493042,-1.04431E-06,1,0.084777832,-2.65106E-06,1,0.08488973,8.81868E-06
0.087402344,3.20E-05,1,0.087371826,3.94287E-08,1,0.087219238,-2.26227E-06,1,0.087331136,9.93002E-06
0.089935303,3.37E-05,1,0.089874268,1.04523E-06,1,0.089691162,-1.89026E-06,1,0.089833578,1.09498E-05
0.092376709,3.55E-05,1,0.092285156,2.17072E-06,1,0.092254639,-1.50299E-06,1,0.092305501,1.20522E-05
0.094848633,3.73E-05,1,0.094940186,3.31757E-06,1,0.09463501,-1.12E-06,1,0.094807943,1.31756E-05
0.097320557,3.93E-05,1,0.097503662,4.54834E-06,1,0.097137451,-7.18079E-07,1,0.097320557,1.43729E-05
0.099731445,4.11E-05,1,0.099914551,5.7196E-06,1,0.099578857,-3.36945E-07,1,0.099741618,1.54844E-05
0.102172852,4.29E-05,1,0.10244751,6.9751E-06,1,0.102050781,6.14319E-08,1,0.102223714,1.66603E-05
0.10458374,4.48E-05,1,0.104492188,8.27942E-06,1,0.104431152,4.55933E-07,1,0.10450236,1.78573E-05
0.107086182,4.67E-05,1,0.106872559,9.57642E-06,1,0.106994629,8.54492E-07,1,0.106984457,1.90511E-05
0.10949707,4.86E-05,1,0.109375,1.09131E-05,1,0.109436035,1.25793E-06,1,0.109436035,2.02578E-05
0.112030029,5.06E-05,1,0.111816406,1.23322E-05,1,0.111938477,1.66779E-06,1,0.111928304,2.15276E-05
0.114501953,5.23E-05,1,0.114257813,1.362E-05,1,0.114318848,2.06726E-06,1,0.114359538,2.26536E-05
0.116912842,5.41E-05,1,0.116729736,1.50238E-05,1,0.116790772,2.47009E-06,1,0.116811117,2.38713E-05
0.119384766,5.60E-05,1,0.119140625,1.64948E-05,1,0.119354248,2.88971E-06,1,0.119293213,2.51403E-05
0.121795654,5.78E-05,1,0.121673584,1.79047E-05,1,0.121795654,3.29498E-06,1,0.121754964,2.63292E-05
0.124267578,5.93E-05,1,0.124053955,1.91956E-05,1,0.124298096,3.69415E-06,1,0.124206543,2.74002E-05
0.126800537,6.10E-05,1,0.126586914,2.06482E-05,1,0.126831055,4.10828E-06,1,0.126739502,2.85931E-05
0.128875732,6.23E-05,1,0.12902832,2.19238E-05,1,0.129211426,4.50256E-06,1,0.129038493,2.95608E-05
0.131347656,6.38E-05,1,0.131439209,2.32788E-05,1,0.131713867,4.90814E-06,1,0.131500244,3.06461E-05
0.133758545,6.51E-05,1,0.133850098,2.45941E-05,1,0.134094238,5.30548E-06,1,0.13390096,3.16747E-05
0.136291504,6.65E-05,1,0.136383057,2.59338E-05,1,0.13659668,5.71686E-06,1,0.136423747,3.27162E-05
0.13861084,6.76E-05,1,0.138702393,2.71057E-05,1,0.139099121,6.10229E-06,1,0.138804118,3.36015E-05
0.141113281,6.87E-05,1,0.141174316,2.83051E-05,1,0.141174316,6.50024E-06,1,0.141153971,3.45001E-05
0.14352417,6.97E-05,1,0.143676758,2.94586E-05,1,0.143585205,6.89392E-06,1,0.143595378,3.53515E-05
0.145904541,7.06E-05,1,0.146148682,3.05634E-05,1,0.146087647,7.2876E-06,1,0.146046956,3.61562E-05
0.148406982,7.14E-05,1,0.148651123,3.16132E-05,1,0.148529053,7.67517E-06,1,0.148529053,3.68896E-05
0.150878906,7.21E-05,1,0.151062012,3.26538E-05,1,0.151000977,8.0658E-06,1,0.150980631,3.76211E-05
0.153289795,7.26E-05,1,0.1534729,3.34991E-05,1,0.153381348,8.43811E-06,1,0.153381348,3.81795E-05
0.155761719,7.31E-05,1,0.155944824,3.43536E-05,1,0.155822754,8.81958E-06,1,0.155843099,3.87644E-05
0.158172607,7.35E-05,1,0.158325195,3.50677E-05,1,0.158294678,9.19189E-06,1,0.15826416,3.92486E-05
0.160614014,7.39E-05,1,0.160858154,3.58124E-05,1,0.160766602,9.55811E-06,1,0.160746257,3.97614E-05
0.162994385,7.40E-05,1,0.163208008,3.63586E-05,1,0.16317749,9.91516E-06,1,0.163126628,4.01031E-05
0.165466309,7.43E-05,1,0.165771484,3.69873E-05,1,0.165679932,1.02844E-05,1,0.165639242,4.05273E-05
0.167907715,7.43E-05,1,0.168151856,3.73566E-05,1,0.167999268,1.06323E-05,1,0.168019613,4.07664E-05
0.170379639,7.43E-05,1,0.170501709,3.77533E-05,1,0.170471191,1.09894E-05,1,0.170450846,4.10177E-05
0.17276001,7.43E-05,1,0.173034668,3.80402E-05,1,0.17288208,1.13342E-05,1,0.172892253,4.12181E-05
0.175262451,7.42E-05,1,0.175567627,3.83148E-05,1,0.175415039,1.16913E-05,1,0.175415039,4.14185E-05
0.177612305,7.40E-05,1,0.177947998,3.84033E-05,1,0.177734375,1.20148E-05,1,0.177764893,4.14846E-05
0.180084229,7.38E-05,1,0.180419922,3.84827E-05,1,0.180236816,1.23566E-05,1,0.180246989,4.15537E-05
0.182617188,7.35E-05,1,0.182800293,3.84979E-05,1,0.182678223,1.26801E-05,1,0.182698568,4.15751E-05
0.185058594,7.33E-05,1,0.185211182,3.84247E-05,1,0.185119629,1.30066E-05,1,0.185129802,4.15782E-05
0.187438965,7.30E-05,1,0.187683106,3.83179E-05,1,0.187591553,1.3324E-05,1,0.187571208,4.15466E-05
0.189971924,7.28E-05,1,0.190216065,3.81683E-05,1,0.190063477,1.36414E-05,1,0.190083822,4.15314E-05
0.192321777,7.24E-05,1,0.1925354,3.78906E-05,1,0.192443848,1.39374E-05,1,0.192433675,4.13951E-05
0.194763184,7.20E-05,1,0.195037842,3.76251E-05,1,0.194915772,1.42365E-05,1,0.194905599,4.12944E-05
0.197265625,7.17E-05,1,0.197479248,3.73108E-05,1,0.197357178,1.45325E-05,1,0.19736735,4.11662E-05
0.199676514,7.13E-05,1,0.199951172,3.69629E-05,1,0.199890137,1.48193E-05,1,0.199839274,4.10238E-05
0.202148438,7.08E-05,1,0.202331543,3.65448E-05,1,0.202301025,1.50909E-05,1,0.202260335,4.08223E-05
0.204650879,7.05E-05,1,0.204833984,3.61816E-05,1,0.204833984,1.53748E-05,1,0.204772949,4.06942E-05
0.206970215,7.00E-05,1,0.207244873,3.56903E-05,1,0.20715332,1.56219E-05,1,0.207122803,4.045E-05
0.209411621,6.97E-05,1,0.209625244,3.5257E-05,1,0.209564209,1.58844E-05,1,0.209533691,4.0271E-05
0.211975098,6.93E-05,1,0.212097168,3.47839E-05,1,0.212005615,1.61316E-05,1,0.21202596,4.00635E-05
0.214385986,6.90E-05,1,0.214538574,3.43506E-05,1,0.214477539,1.63849E-05,1,0.214467366,3.99221E-05
0.216705322,6.86E-05,1,0.217041016,3.38287E-05,1,0.216918945,1.66077E-05,1,0.216888428,3.968E-05
0.219177246,6.83E-05,1,0.219482422,3.33374E-05,1,0.219390869,1.68335E-05,1,0.219350179,3.94897E-05
0.221618652,6.80E-05,1,0.221801758,3.28613E-05,1,0.221801758,1.7041E-05,1,0.221740723,3.92883E-05
0.224121094,6.76E-05,1,0.224304199,3.237E-05,1,0.224243164,1.72516E-05,1,0.224222819,3.90829E-05
0.226531982,6.73E-05,1,0.226776123,3.18878E-05,1,0.226745606,1.745E-05,1,0.22668457,3.88865E-05
0.229003906,6.71E-05,1,0.229217529,3.14209E-05,1,0.229125977,1.76575E-05,1,0.229115804,3.87289E-05
0.231445313,6.67E-05,1,0.2315979,3.09296E-05,1,0.231567383,1.78223E-05,1,0.231536865,3.84877E-05
0.233856201,6.65E-05,1,0.234069824,3.04596E-05,1,0.234008789,1.79962E-05,1,0.233978271,3.83077E-05
0.236328125,6.62E-05,1,0.236511231,3.0011E-05,1,0.236602783,1.8158E-05,1,0.236480713,3.81307E-05
0.238739014,6.61E-05,1,0.238952637,2.95654E-05,1,0.238922119,1.83136E-05,1,0.238871257,3.79934E-05
0.241210938,6.58E-05,1,0.241333008,2.91016E-05,1,0.241333008,1.84357E-05,1,0.241292318,3.77777E-05
0.243713379,6.56E-05,1,0.243835449,2.87079E-05,1,0.243804932,1.85791E-05,1,0.243784587,3.76434E-05
0.246063232,6.54E-05,1,0.246246338,2.82562E-05,1,0.246246338,1.8689E-05,1,0.246185303,3.74583E-05
0.248474121,6.52E-05,1,0.248748779,2.78687E-05,1,0.248687744,1.87988E-05,1,0.248636881,3.73047E-05
0.25100708,6.52E-05,1,0.251098633,2.74628E-05,1,0.25112915,1.88965E-05,1,0.251078288,3.71714E-05
0.253479004,6.51E-05,1,0.253570557,2.71118E-05,1,0.253601074,1.89911E-05,1,0.253550212,3.70656E-05
0.255859375,6.49E-05,1,0.256011963,2.67151E-05,1,0.256042481,1.90552E-05,1,0.255971273,3.68836E-05
0.258361816,6.48E-05,1,0.258453369,2.63641E-05,1,0.258453369,1.91254E-05,1,0.258422851,3.67696E-05
0.260772705,6.47E-05,1,0.260894775,2.60193E-05,1,0.260925293,1.91742E-05,1,0.260864258,3.66201E-05
0.263244629,6.46E-05,1,0.263397217,2.56897E-05,1,0.263336182,1.92169E-05,1,0.263326009,3.65041E-05
0.265625,6.46E-05,1,0.265838623,2.53845E-05,1,0.265777588,1.92505E-05,1,0.26574707,3.64034E-05
0.268066406,6.45E-05,1,0.268249512,2.50671E-05,1,0.268341065,1.9278E-05,1,0.268218994,3.62966E-05
0.270568848,6.44E-05,1,0.270690918,2.4762E-05,1,0.2706604,1.9278E-05,1,0.270640055,3.61542E-05
0.272979736,6.44E-05,1,0.273132324,2.44781E-05,1,0.273071289,1.92749E-05,1,0.273061116,3.60586E-05
0.27545166,6.44E-05,1,0.275573731,2.42035E-05,1,0.275573731,1.92688E-05,1,0.27553304,3.59446E-05
0.277954102,6.44E-05,1,0.278015137,2.39471E-05,1,0.278015137,1.92444E-05,1,0.277994792,3.58714E-05
0.280303955,6.44E-05,1,0.280426025,2.36633E-05,1,0.280426025,1.92047E-05,1,0.280385335,3.57635E-05
0.282775879,6.45E-05,1,0.282836914,2.34375E-05,1,0.282928467,1.91711E-05,1,0.282847087,3.57076E-05
0.285186768,6.45E-05,1,0.28527832,2.31903E-05,1,0.285308838,1.9104E-05,1,0.285257975,3.55825E-05
0.287597656,6.45E-05,1,0.287750244,2.29736E-05,1,0.287689209,1.90369E-05,1,0.287679036,3.55184E-05
0.289978027,6.46E-05,1,0.290222168,2.27509E-05,1,0.29019165,1.89606E-05,1,0.290130615,3.54492E-05
0.292572022,6.48E-05,1,0.292633057,2.25647E-05,1,0.292755127,1.88904E-05,1,0.292653402,3.54045E-05
0.295013428,6.48E-05,1,0.295043945,2.23419E-05,1,0.29498291,1.87836E-05,1,0.295013428,3.53048E-05
0.297363281,6.49E-05,1,0.297546387,2.21588E-05,1,0.297485352,1.86859E-05,1,0.297465006,3.52519E-05
0.299865723,6.50E-05,1,0.29989624,2.19788E-05,1,0.299957275,1.8576E-05,1,0.299906413,3.51959E-05
0.302215576,6.52E-05,1,0.302429199,2.18048E-05,1,0.302490234,1.8457E-05,1,0.302378337,3.51389E-05
0.3046875,6.53E-05,1,0.304870606,2.164E-05,1,0.304870606,1.8335E-05,1,0.30480957,3.5084E-05
0.307159424,6.55E-05,1,0.307281494,2.14966E-05,1,0.307312012,1.82129E-05,1,0.307250977,3.50566E-05
0.309631348,6.56E-05,1,0.309661865,2.13409E-05,1,0.309783936,1.80634E-05,1,0.309692383,3.49854E-05
0.312072754,6.58E-05,1,0.312103272,2.11823E-05,1,0.312194824,1.7926E-05,1,0.312123617,3.49579E-05
0.31451416,6.60E-05,1,0.314666748,2.10815E-05,1,0.314666748,1.77826E-05,1,0.314615885,3.4968E-05
0.316986084,6.63E-05,1,0.317108154,2.09351E-05,1,0.317108154,1.76331E-05,1,0.317067464,3.49406E-05
0.31942749,6.64E-05,1,0.319549561,2.08038E-05,1,0.319580078,1.74683E-05,1,0.319519043,3.4903E-05
0.321899414,6.67E-05,1,0.322052002,2.07092E-05,1,0.322052002,1.73126E-05,1,0.322001139,3.49111E-05
0.324371338,6.67E-05,1,0.324371338,2.0575E-05,1,0.324462891,1.71417E-05,1,0.324401856,3.48195E-05
0.326812744,6.70E-05,1,0.326873779,2.04803E-05,1,0.326843262,1.698E-05,1,0.326843262,3.48358E-05
