Potential(1),I(1),Scan(1),Potential(2),I(2),Scan(2),Potential(3),I(3),Scan(3),Voltage,Current
0.221740723,9.89E-05,2,0.221862793,3.80524E-05,2,0.221679688,2.62024E-05,2,0.221761068,5.43874E-05
0.224151611,9.88E-05,2,0.224365234,3.78967E-05,2,0.224273682,2.63672E-05,2,0.224263509,5.43599E-05
0.226623535,9.86E-05,2,0.226837158,3.77716E-05,2,0.226654053,2.65289E-05,2,0.226704915,5.43111E-05
0.228973389,9.85E-05,2,0.229156494,3.76526E-05,2,0.229095459,2.67059E-05,2,0.229075114,5.42897E-05
0.231414795,9.81E-05,2,0.231628418,3.74542E-05,2,0.2315979,2.6825E-05,2,0.231547038,5.41412E-05
0.233886719,9.78E-05,2,0.234130859,3.73291E-05,2,0.234008789,2.69775E-05,2,0.234008789,5.40487E-05
0.236328125,9.75E-05,2,0.236480713,3.71857E-05,2,0.236480713,2.7124E-05,2,0.23642985,5.3948E-05
0.238830566,9.72E-05,2,0.238983154,3.70514E-05,2,0.238952637,2.72736E-05,2,0.238922119,5.38513E-05
0.241271973,9.67E-05,2,0.241394043,3.68561E-05,2,0.241333008,2.73743E-05,2,0.241333008,5.3657E-05
0.243743897,9.65E-05,2,0.243896484,3.67462E-05,2,0.243774414,2.7533E-05,2,0.243804932,5.35818E-05
0.246124268,9.59E-05,2,0.246307373,3.65417E-05,2,0.246307373,2.76184E-05,2,0.246246338,5.3359E-05
0.248596191,9.55E-05,2,0.248809815,3.64105E-05,2,0.248687744,2.77405E-05,2,0.248697917,5.32237E-05
0.250946045,9.51E-05,2,0.25112915,3.62244E-05,2,0.25112915,2.78534E-05,2,0.251068115,5.30569E-05
0.253448486,9.48E-05,2,0.253662109,3.61267E-05,2,0.253601074,2.79816E-05,2,0.253570557,5.29551E-05
0.255859375,9.42E-05,2,0.256042481,3.59314E-05,2,0.256011963,2.80609E-05,2,0.255971273,5.27334E-05
0.258361816,9.38E-05,2,0.258544922,3.57727E-05,2,0.258544922,2.81647E-05,2,0.258483887,5.25828E-05
0.260742188,9.34E-05,2,0.260894775,3.56354E-05,2,0.260925293,2.82623E-05,2,0.260854085,5.24272E-05
0.263275147,9.30E-05,2,0.263336182,3.54675E-05,2,0.263397217,2.83508E-05,2,0.263336182,5.22685E-05
0.265686035,9.26E-05,2,0.265838623,3.53394E-05,2,0.265838623,2.84393E-05,2,0.26578776,5.2123E-05
0.268127441,9.23E-05,2,0.268280029,3.52173E-05,2,0.268249512,2.85492E-05,2,0.268218994,5.2007E-05
0.270446777,9.18E-05,2,0.270721436,3.50525E-05,2,0.270629883,2.8598E-05,2,0.270599365,5.18056E-05
0.272979736,9.14E-05,2,0.273254395,3.4903E-05,2,0.273162842,2.86835E-05,2,0.273132324,5.16622E-05
0.275421143,9.10E-05,2,0.275665283,3.47778E-05,2,0.275543213,2.87628E-05,2,0.275543213,5.15248E-05
0.277801514,9.07E-05,2,0.27810669,3.46558E-05,2,0.277984619,2.88361E-05,2,0.277964274,5.14069E-05
0.280303955,9.03E-05,2,0.280487061,3.44879E-05,2,0.280487061,2.88788E-05,2,0.280426025,5.12126E-05
0.282806397,9.01E-05,2,0.282958984,3.44025E-05,2,0.282867432,2.89795E-05,2,0.282877604,5.11465E-05
0.28515625,8.96E-05,2,0.285339356,3.42163E-05,2,0.285339356,2.89948E-05,2,0.28527832,5.09369E-05
0.287628174,8.93E-05,2,0.287780762,3.41278E-05,2,0.287841797,2.9068E-05,2,0.287750244,5.08403E-05
0.290039063,8.91E-05,2,0.290283203,3.39844E-05,2,0.29019165,2.91168E-05,2,0.290171306,5.07172E-05
0.292541504,8.88E-05,2,0.292755127,3.38989E-05,2,0.292663574,2.91901E-05,2,0.292653402,5.06419E-05
0.29498291,8.84E-05,2,0.295166016,3.37555E-05,2,0.295104981,2.92023E-05,2,0.295084635,5.04659E-05
0.297393799,8.82E-05,2,0.297607422,3.36426E-05,2,0.297576904,2.9248E-05,2,0.297526042,5.03723E-05
0.299865723,8.80E-05,2,0.300048828,3.35419E-05,2,0.299987793,2.9303E-05,2,0.299967448,5.02757E-05
0.302276611,8.77E-05,2,0.302368164,3.34351E-05,2,0.302429199,2.93304E-05,2,0.302357991,5.01678E-05
0.304748535,8.75E-05,2,0.304962158,3.33405E-05,2,0.304870606,2.93732E-05,2,0.304860433,5.00793E-05
0.307220459,8.74E-05,2,0.307434082,3.3255E-05,2,0.307434082,2.94159E-05,2,0.307362874,5.00142E-05
0.309631348,8.71E-05,2,0.309906006,3.31329E-05,2,0.309753418,2.94189E-05,2,0.309763591,4.9883E-05
0.312042236,8.69E-05,2,0.312225342,3.30414E-05,2,0.312225342,2.94464E-05,2,0.312164307,4.97904E-05
0.314544678,8.68E-05,2,0.314697266,3.29834E-05,2,0.314697266,2.94891E-05,2,0.314646403,4.97548E-05
0.317016602,8.66E-05,2,0.317138672,3.29132E-05,2,0.317199707,2.95227E-05,2,0.317118327,4.96918E-05
0.31942749,8.64E-05,2,0.319610596,3.27759E-05,2,0.319519043,2.95044E-05,2,0.319519043,4.95483E-05
0.321929932,8.63E-05,2,0.322113037,3.27454E-05,2,0.322052002,2.95471E-05,2,0.322031657,4.95321E-05
0.32434082,8.61E-05,2,0.324493408,3.26202E-05,2,0.324462891,2.95319E-05,2,0.324432373,4.94039E-05
0.326721191,8.60E-05,2,0.326904297,3.25806E-05,2,0.326904297,2.95441E-05,2,0.326843262,4.93642E-05
0.329223633,8.58E-05,2,0.329284668,3.2489E-05,2,0.329284668,2.95441E-05,2,0.329264323,4.9293E-05
0.331726074,8.58E-05,2,0.331878662,3.24707E-05,2,0.331817627,2.95807E-05,2,0.331807454,4.92788E-05
0.334136963,8.56E-05,2,0.334259033,3.23517E-05,2,0.334259033,2.95441E-05,2,0.334218343,4.91557E-05
0.336608887,8.55E-05,2,0.336730957,3.23242E-05,2,0.33670044,2.95563E-05,2,0.336680095,4.91303E-05
0.338989258,8.54E-05,2,0.339202881,3.2251E-05,2,0.339141846,2.95532E-05,2,0.339111328,4.90641E-05
0.341400147,8.53E-05,2,0.341583252,3.22052E-05,2,0.34161377,2.9541E-05,2,0.34153239,4.90143E-05
0.343902588,8.52E-05,2,0.344024658,3.21747E-05,2,0.343994141,2.9541E-05,2,0.343973796,4.89838E-05
0.346313477,8.52E-05,2,0.346557617,3.21381E-05,2,0.346435547,2.95532E-05,2,0.346435547,4.89655E-05
0.348724365,8.51E-05,2,0.348876953,3.20557E-05,2,0.348907471,2.95135E-05,2,0.348836263,4.88739E-05
0.351226807,8.50E-05,2,0.351379395,3.20099E-05,2,0.351348877,2.95013E-05,2,0.35131836,4.88342E-05
0.353637695,8.49E-05,2,0.353790283,3.19763E-05,2,0.353790283,2.94739E-05,2,0.35373942,4.87732E-05
0.356018066,8.49E-05,2,0.35623169,3.19489E-05,2,0.356262207,2.94678E-05,2,0.356170654,4.87722E-05
0.358428955,8.47E-05,2,0.358612061,3.19031E-05,2,0.358642578,2.94312E-05,2,0.358561198,4.86938E-05
0.360870361,8.48E-05,2,0.361114502,3.19183E-05,2,0.361083984,2.94434E-05,2,0.361022949,4.87335E-05
0.363372803,8.47E-05,2,0.363555908,3.18481E-05,2,0.363494873,2.93854E-05,2,0.363474528,4.86399E-05
0.365844727,8.47E-05,2,0.365966797,3.18451E-05,2,0.365966797,2.93793E-05,2,0.365926107,4.86369E-05
0.368225098,8.47E-05,2,0.368347168,3.18237E-05,2,0.368438721,2.93488E-05,2,0.368336996,4.86094E-05
0.370697022,8.47E-05,2,0.370880127,3.18665E-05,2,0.370849609,2.93549E-05,2,0.370808919,4.8646E-05
0.373168945,8.46E-05,2,0.373291016,3.17688E-05,2,0.373321533,2.92999E-05,2,0.373260498,4.85545E-05
0.375610352,8.46E-05,2,0.375732422,3.18085E-05,2,0.37576294,2.92755E-05,2,0.375701904,4.85697E-05
0.378051758,8.46E-05,2,0.378143311,3.17902E-05,2,0.378204346,2.92511E-05,2,0.378133138,4.85555E-05
0.380493164,8.46E-05,2,0.38067627,3.17963E-05,2,0.380615234,2.92267E-05,2,0.380594889,4.85494E-05
0.382965088,8.46E-05,2,0.383056641,3.17902E-05,2,0.382995606,2.91901E-05,2,0.383005778,4.85351E-05
0.385375977,8.47E-05,2,0.385559082,3.18451E-05,2,0.385559082,2.9187E-05,2,0.385498047,4.85728E-05
0.3878479,8.46E-05,2,0.387969971,3.18054E-05,2,0.387969971,2.9126E-05,2,0.38792928,4.85189E-05
0.390258789,8.47E-05,2,0.390411377,3.18207E-05,2,0.390380859,2.90955E-05,2,0.390350342,4.8524E-05
0.392669678,8.47E-05,2,0.392852783,3.18604E-05,2,0.392883301,2.9071E-05,2,0.392801921,4.85494E-05
0.395172119,8.47E-05,2,0.395324707,3.18604E-05,2,0.39529419,2.90558E-05,2,0.395263672,4.85545E-05
0.397613525,8.47E-05,2,0.397644043,3.18665E-05,2,0.397735596,2.89886E-05,2,0.397664388,4.85138E-05
0.400115967,8.48E-05,2,0.400177002,3.19366E-05,2,0.40020752,2.89825E-05,2,0.40016683,4.85758E-05
0.40246582,8.47E-05,2,0.402587891,3.19153E-05,2,0.402618408,2.89185E-05,2,0.402557373,4.8527E-05
0.404876709,8.48E-05,2,0.405090332,3.19641E-05,2,0.40512085,2.8894E-05,2,0.405029297,4.85555E-05
0.407348633,8.48E-05,2,0.407470703,3.19977E-05,2,0.407531738,2.88605E-05,2,0.407450358,4.85657E-05
0.409820557,8.50E-05,2,0.410003662,3.20892E-05,2,0.409973145,2.88574E-05,2,0.409932455,4.86461E-05
0.41217041,8.49E-05,2,0.412322998,3.20496E-05,2,0.412322998,2.87903E-05,2,0.412272135,4.85901E-05
0.414642334,8.50E-05,2,0.414855957,3.21259E-05,2,0.41482544,2.87598E-05,2,0.414774577,4.86257E-05
0.41708374,8.51E-05,2,0.417297363,3.21503E-05,2,0.417327881,2.87354E-05,2,0.417236328,4.8646E-05
0.419525147,8.51E-05,2,0.419769287,3.22144E-05,2,0.41973877,2.87018E-05,2,0.419677735,4.86765E-05
0.422058106,8.52E-05,2,0.422119141,3.22571E-05,2,0.422088623,2.86713E-05,2,0.422088623,4.8701E-05
0.424499512,8.53E-05,2,0.424621582,3.23608E-05,2,0.424591065,2.86652E-05,2,0.42457072,4.87844E-05
0.4269104,8.53E-05,2,0.427032471,3.2373E-05,2,0.427062988,2.86102E-05,2,0.427001953,4.876E-05
0.429351807,8.54E-05,2,0.429504395,3.24524E-05,2,0.429473877,2.85797E-05,2,0.42944336,4.88068E-05
0.431762695,8.55E-05,2,0.431945801,3.25317E-05,2,0.431945801,2.85675E-05,2,0.431884766,4.88596E-05
0.434265137,8.56E-05,2,0.43435669,3.25867E-05,2,0.434417725,2.85492E-05,2,0.434346517,4.89126E-05
0.436706543,8.56E-05,2,0.436798096,3.26477E-05,2,0.436798096,2.84943E-05,2,0.436767578,4.89044E-05
0.439086914,8.58E-05,2,0.439331055,3.27545E-05,2,0.439300537,2.85065E-05,2,0.439239502,4.90153E-05
0.44152832,8.58E-05,2,0.441680908,3.28033E-05,2,0.441741943,2.84515E-05,2,0.441650391,4.90031E-05
0.444061279,8.59E-05,2,0.44418335,3.28796E-05,2,0.444091797,2.84393E-05,2,0.444112142,4.90652E-05
0.44644165,8.60E-05,2,0.446563721,3.29712E-05,2,0.446533203,2.8418E-05,2,0.446512858,4.91191E-05
0.449005127,8.62E-05,2,0.44909668,3.31055E-05,2,0.449035645,2.84332E-05,2,0.449045817,4.92401E-05
0.451354981,8.62E-05,2,0.451538086,3.31512E-05,2,0.451446533,2.83844E-05,2,0.451446533,4.92289E-05
0.453765869,8.63E-05,2,0.45388794,3.32672E-05,2,0.453857422,2.83752E-05,2,0.453837077,4.93154E-05
0.456268311,8.64E-05,2,0.456451416,3.33618E-05,2,0.456359863,2.83691E-05,2,0.456359863,4.93856E-05
0.458618164,8.65E-05,2,0.458862305,3.349E-05,2,0.45880127,2.836E-05,2,0.458760579,4.9466E-05
0.461090088,8.66E-05,2,0.461303711,3.35846E-05,2,0.461212158,2.83539E-05,2,0.461201986,4.9526E-05
0.463592529,8.69E-05,2,0.463806152,3.37524E-05,2,0.463653565,2.83752E-05,2,0.463684082,4.96602E-05
0.4659729,8.69E-05,2,0.466217041,3.38013E-05,2,0.466156006,2.83478E-05,2,0.466115316,4.96673E-05
0.468383789,8.70E-05,2,0.468597412,3.39325E-05,2,0.468566895,2.83478E-05,2,0.468516032,4.9762E-05
0.470855713,8.72E-05,2,0.471069336,3.40973E-05,2,0.471008301,2.83752E-05,2,0.470977783,4.98871E-05
0.473327637,8.74E-05,2,0.473510742,3.42316E-05,2,0.473480225,2.83813E-05,2,0.473439535,4.99949E-05
0.475769043,8.74E-05,2,0.475952148,3.43323E-05,2,0.475891113,2.83691E-05,2,0.475870768,5.00346E-05
0.478179932,8.76E-05,2,0.478424072,3.45001E-05,2,0.478393555,2.8418E-05,2,0.47833252,5.01882E-05
0.480651856,8.77E-05,2,0.480773926,3.461E-05,2,0.480773926,2.83966E-05,2,0.480733236,5.02279E-05
0.483093262,8.79E-05,2,0.483276367,3.47534E-05,2,0.483154297,2.84302E-05,2,0.483174642,5.03479E-05
0.485565186,8.80E-05,2,0.485687256,3.49365E-05,2,0.485656738,2.84485E-05,2,0.485636393,5.04659E-05
0.487945557,8.83E-05,2,0.488128662,3.51471E-05,2,0.48815918,2.85095E-05,2,0.4880778,5.0648E-05
0.490356445,8.83E-05,2,0.490600586,3.52325E-05,2,0.490478516,2.85095E-05,2,0.490478516,5.06968E-05
0.492889404,8.85E-05,2,0.49307251,3.54431E-05,2,0.492980957,2.85553E-05,2,0.492980957,5.08433E-05
0.49520874,8.87E-05,2,0.495452881,3.55988E-05,2,0.495452881,2.85889E-05,2,0.495371501,5.09674E-05
0.497680664,8.89E-05,2,0.497924805,3.58124E-05,2,0.497894287,2.86377E-05,2,0.497833252,5.11159E-05
0.500152588,8.91E-05,2,0.500335693,3.59863E-05,2,0.500213623,2.86865E-05,2,0.500233968,5.12512E-05
0.502624512,8.94E-05,2,0.502746582,3.62396E-05,2,0.5027771,2.87659E-05,2,0.502716065,5.14638E-05
0.505096436,8.94E-05,2,0.505218506,3.63739E-05,2,0.505187988,2.87842E-05,2,0.505167643,5.1535E-05
0.507507324,8.97E-05,2,0.507659912,3.65997E-05,2,0.507629395,2.88574E-05,2,0.507598877,5.17059E-05
0.509918213,8.99E-05,2,0.510101318,3.68378E-05,2,0.510101318,2.89368E-05,2,0.510040283,5.19033E-05
0.512451172,9.02E-05,2,0.512634277,3.70789E-05,2,0.512573242,2.90161E-05,2,0.512552897,5.20915E-05
0.514770508,9.03E-05,2,0.514984131,3.72742E-05,2,0.514984131,2.90588E-05,2,0.514912923,5.22115E-05
0.517242432,9.06E-05,2,0.517456055,3.75488E-05,2,0.51739502,2.91718E-05,2,0.517364502,5.24424E-05
0.519683838,9.08E-05,2,0.519927979,3.77472E-05,2,0.519805908,2.92297E-05,2,0.519805908,5.25787E-05
0.522094727,9.10E-05,2,0.522369385,3.80127E-05,2,0.522277832,2.93365E-05,2,0.522247315,5.27842E-05
0.524597168,9.12E-05,2,0.524780273,3.82996E-05,2,0.524780273,2.94434E-05,2,0.524719238,5.29968E-05
0.527099609,9.16E-05,2,0.527313232,3.86017E-05,2,0.52722168,2.95715E-05,2,0.527211507,5.32623E-05
0.529479981,9.18E-05,2,0.529724121,3.88153E-05,2,0.529602051,2.96478E-05,2,0.529602051,5.34098E-05
0.531890869,9.20E-05,2,0.53213501,3.91235E-05,2,0.532043457,2.97821E-05,2,0.532023112,5.36489E-05
0.534362793,9.23E-05,2,0.534545898,3.94318E-05,2,0.534484863,2.99011E-05,2,0.534464518,5.3893E-05
0.536804199,9.26E-05,2,0.536987305,3.97614E-05,2,0.536987305,3.00446E-05,2,0.536926269,5.41422E-05
0.539215088,9.29E-05,2,0.539550781,4.00726E-05,2,0.539367676,3.01788E-05,2,0.539377848,5.43823E-05
0.541656494,9.33E-05,2,0.54196167,4.04785E-05,2,0.541931152,3.03589E-05,2,0.541849772,5.47099E-05
0.544219971,9.35E-05,2,0.544342041,4.07135E-05,2,0.544311523,3.04779E-05,2,0.544291178,5.48889E-05
0.546569824,9.38E-05,2,0.546813965,4.10919E-05,2,0.546722412,3.06458E-05,2,0.546702067,5.51829E-05
0.549133301,9.41E-05,2,0.549194336,4.14642E-05,2,0.549163818,3.08258E-05,2,0.549163818,5.54789E-05
0.55154419,9.45E-05,2,0.551727295,4.18793E-05,2,0.551635742,3.1015E-05,2,0.551635742,5.58024E-05
0.553924561,9.48E-05,2,0.554168701,4.21814E-05,2,0.554046631,3.11737E-05,2,0.554046631,5.60374E-05
0.556396484,9.52E-05,2,0.556549072,4.26544E-05,2,0.556549072,3.13965E-05,2,0.55649821,5.64117E-05
0.558776856,9.55E-05,2,0.559020996,4.30054E-05,2,0.558898926,3.15735E-05,2,0.558898926,5.66793E-05
0.561218262,9.58E-05,2,0.561462402,4.34235E-05,2,0.561431885,3.17963E-05,2,0.56137085,5.7015E-05
0.563720703,9.62E-05,2,0.563903809,4.38751E-05,2,0.563842773,3.2016E-05,2,0.563822428,5.7371E-05
0.566162109,9.67E-05,2,0.566436768,4.43726E-05,2,0.566314697,3.22784E-05,2,0.566304525,5.77871E-05
0.568542481,9.70E-05,2,0.568786621,4.47784E-05,2,0.568664551,3.24738E-05,2,0.568664551,5.8079E-05
0.571044922,9.74E-05,2,0.57119751,4.52698E-05,2,0.57119751,3.27301E-05,2,0.571146647,5.84707E-05
0.573516846,9.78E-05,2,0.573730469,4.57733E-05,2,0.573669434,3.29803E-05,2,0.573638916,5.88644E-05
0.575897217,9.82E-05,2,0.57611084,4.62708E-05,2,0.576141357,3.32611E-05,2,0.576049805,5.9256E-05
0.57824707,9.87E-05,2,0.578613281,4.67804E-05,2,0.578491211,3.35205E-05,2,0.578450521,5.96649E-05
0.580810547,9.92E-05,2,0.581054688,4.73846E-05,2,0.58102417,3.38379E-05,2,0.580963135,6.01552E-05
0.583251953,9.96E-05,2,0.583496094,4.78363E-05,2,0.583496094,3.40973E-05,2,0.583414714,6.05042E-05
0.585723877,0.000100067,2,0.585968018,4.84192E-05,2,0.585876465,3.44086E-05,2,0.58585612,6.09649E-05
0.588134766,0.000100525,2,0.588378906,4.89716E-05,2,0.588317871,3.47229E-05,2,0.588277181,6.14065E-05
0.590545654,0.000101074,2,0.590881348,4.96124E-05,2,0.590789795,3.50586E-05,2,0.590738932,6.1915E-05
0.592956543,0.000101501,2,0.593292236,5.01404E-05,2,0.593261719,3.53607E-05,2,0.593170166,6.2334E-05
0.595489502,0.000102142,2,0.595733643,5.08453E-05,2,0.59564209,3.57391E-05,2,0.595621745,6.29088E-05
0.597869873,0.00010257,2,0.598144531,5.14099E-05,2,0.598022461,3.60626E-05,2,0.598012288,6.33475E-05
0.600402832,0.000103149,2,0.60055542,5.20721E-05,2,0.60055542,3.64319E-05,2,0.600504557,6.38843E-05
0.602752686,0.000103699,2,0.603118897,5.27466E-05,2,0.602966309,3.68134E-05,2,0.602945964,6.44196E-05
0.600311279,9.23E-05,2,0.600524902,4.59625E-05,2,0.60043335,3.33618E-05,2,0.600423177,5.7193E-05
0.597808838,8.37E-05,2,0.598052979,4.16809E-05,2,0.597991943,3.10394E-05,2,0.597951253,5.21535E-05
0.595428467,7.68E-05,2,0.595611572,3.84552E-05,2,0.595611572,2.92236E-05,2,0.595550537,4.8174E-05
0.592987061,7.06E-05,2,0.593170166,3.5672E-05,2,0.593109131,2.76123E-05,2,0.593088786,4.46442E-05
0.59060669,6.54E-05,2,0.590759277,3.33923E-05,2,0.590698242,2.62756E-05,2,0.59068807,4.16789E-05
0.588104248,6.04E-05,2,0.588256836,3.12897E-05,2,0.588195801,2.50092E-05,2,0.588185628,3.89079E-05
0.585662842,5.60E-05,2,0.58581543,2.94464E-05,2,0.585754395,2.38861E-05,2,0.585744222,3.64339E-05
0.583190918,5.18E-05,2,0.583343506,2.77588E-05,2,0.583343506,2.28485E-05,2,0.583292643,3.41319E-05
0.580871582,4.81E-05,2,0.580932617,2.62726E-05,2,0.580963135,2.19055E-05,2,0.580922445,3.20943E-05
0.578308106,4.43E-05,2,0.578521729,2.4765E-05,2,0.578399658,2.09717E-05,2,0.578409831,3.00252E-05
0.575836182,4.09E-05,2,0.576019287,2.3465E-05,2,0.576049805,2.01294E-05,2,0.575968425,2.81718E-05
0.573364258,3.77E-05,2,0.573547363,2.21985E-05,2,0.573547363,1.93359E-05,2,0.573486328,2.64028E-05
0.571014404,3.46E-05,2,0.571105957,2.10693E-05,2,0.571136475,1.85822E-05,2,0.571085612,2.47528E-05
0.568756104,3.18E-05,2,0.568695068,1.99646E-05,2,0.568542481,1.7868E-05,2,0.568664551,2.31984E-05
0.56628418,2.91E-05,2,0.566223145,1.90002E-05,2,0.566314697,1.72058E-05,2,0.566274007,2.1756E-05
0.563781738,2.63E-05,2,0.563751221,1.79596E-05,2,0.563751221,1.65314E-05,2,0.563761393,2.02627E-05
0.561309815,2.37E-05,2,0.561309815,1.70593E-05,2,0.561279297,1.59119E-05,2,0.561299642,1.89046E-05
0.558929443,2.13E-05,2,0.558868408,1.62079E-05,2,0.558898926,1.53259E-05,2,0.558898926,1.76107E-05
0.556488037,1.90E-05,2,0.55645752,1.54358E-05,2,0.556488037,1.47827E-05,2,0.556477865,1.64205E-05
0.553894043,1.67E-05,2,0.553924561,1.45966E-05,2,0.553924561,1.41998E-05,2,0.553914388,1.51561E-05
0.551483154,1.46E-05,2,0.551605225,1.38947E-05,2,0.55154419,1.37207E-05,2,0.551544189,1.40707E-05
0.549072266,1.24E-05,2,0.549011231,1.31744E-05,2,0.549133301,1.31866E-05,2,0.549072266,1.29334E-05
0.546508789,1.04E-05,2,0.546630859,1.24878E-05,2,0.546661377,1.27075E-05,2,0.546600342,1.18662E-05
0.5440979,8.46E-06,2,0.544158936,1.18378E-05,2,0.544189453,1.22375E-05,2,0.544148763,1.08459E-05
0.541656494,6.67E-06,2,0.541809082,1.12671E-05,2,0.541778565,1.18103E-05,2,0.541748047,9.91414E-06
0.539245606,4.74E-06,2,0.539306641,1.06018E-05,2,0.539337158,1.13403E-05,2,0.539296468,8.89282E-06
0.536743164,2.99E-06,2,0.536743164,1.00616E-05,2,0.536804199,1.09253E-05,2,0.536763509,7.99357E-06
0.534362793,1.30E-06,2,0.534332275,9.50317E-06,2,0.534362793,1.05225E-05,2,0.53435262,7.10825E-06
0.531799316,-3.48E-07,2,0.531921387,9.01184E-06,2,0.531890869,1.01196E-05,2,0.531870524,6.26109E-06
0.52935791,-1.94E-06,2,0.529479981,8.48694E-06,2,0.529510498,9.73816E-06,2,0.529449463,5.42806E-06
0.526763916,-3.37E-06,2,0.527069092,8.06885E-06,2,0.527069092,9.39941E-06,2,0.526967367,4.69798E-06
0.524261475,-4.98E-06,2,0.52456665,7.53784E-06,2,0.524627686,9.00574E-06,2,0.52448527,3.85508E-06
0.521697998,-6.40E-06,2,0.522125244,7.10449E-06,2,0.522186279,8.65784E-06,2,0.522003174,3.12063E-06
0.519622803,-7.79E-06,2,0.519714356,6.67725E-06,2,0.519683838,8.31604E-06,2,0.519673665,2.40173E-06
0.517211914,-9.05E-06,2,0.517333984,6.30188E-06,2,0.517333984,8.00781E-06,2,0.517293294,1.75374E-06
0.514709473,-1.05E-05,2,0.514801025,5.84717E-06,2,0.514831543,7.65686E-06,2,0.51478068,1.00811E-06
0.512329102,-1.17E-05,2,0.512420654,5.51147E-06,2,0.512420654,7.37305E-06,2,0.512390137,4.07907E-07
0.50982666,-1.30E-05,2,0.509948731,5.10559E-06,2,0.509948731,7.03735E-06,2,0.50990804,-2.71619E-07
0.507354736,-1.42E-05,2,0.507476807,4.72717E-06,2,0.507446289,6.73828E-06,2,0.507425944,-9.10449E-07
0.504882813,-1.54E-05,2,0.5050354,4.39545E-06,2,0.505065918,6.44226E-06,2,0.50499471,-1.50523E-06
0.502532959,-1.64E-05,2,0.502593994,4.09027E-06,2,0.502655029,6.18286E-06,2,0.502593994,-2.04132E-06
0.5,-1.76E-05,2,0.500152588,3.70392E-06,2,0.50012207,5.86853E-06,2,0.500091553,-2.67262E-06
0.497619629,-1.86E-05,2,0.497802734,3.39111E-06,2,0.497772217,5.59998E-06,2,0.497731527,-3.21534E-06
0.495056152,-1.97E-05,2,0.495513916,3.08746E-06,2,0.495330811,5.33142E-06,2,0.495300293,-3.75091E-06
0.492645264,-2.07E-05,2,0.493011475,2.81982E-06,2,0.492858887,5.07507E-06,2,0.492838542,-4.25517E-06
0.49017334,-2.16E-05,2,0.490509033,2.51129E-06,2,0.490417481,4.81873E-06,2,0.490366618,-4.76593E-06
0.487792969,-2.25E-05,2,0.488098145,2.28607E-06,2,0.487945557,4.58344E-06,2,0.487945557,-5.19816E-06
0.485351563,-2.35E-05,2,0.485534668,1.93481E-06,2,0.485534668,4.31702E-06,2,0.485473633,-5.74076E-06
0.482879639,-2.44E-05,2,0.483123779,1.69586E-06,2,0.483062744,4.07349E-06,2,0.483022054,-6.19355E-06
0.480499268,-2.52E-05,2,0.480682373,1.4212E-06,2,0.48059082,3.83453E-06,2,0.48059082,-6.64652E-06
0.478027344,-2.59E-05,2,0.478302002,1.22925E-06,2,0.47845459,3.62396E-06,2,0.478261312,-7.0279E-06
0.475585938,-2.68E-05,2,0.475769043,9.17358E-07,2,0.475799561,3.35815E-06,2,0.475718181,-7.5226E-06
0.473083496,-2.75E-05,2,0.473266602,7.24792E-07,2,0.473449707,3.15979E-06,2,0.473266602,-7.88584E-06
0.470611572,-2.83E-05,2,0.470825195,4.63867E-07,2,0.470977783,2.91626E-06,2,0.47080485,-8.32152E-06
0.468231201,-2.91E-05,2,0.468322754,2.22473E-07,2,0.468566895,2.69562E-06,2,0.468373616,-8.72987E-06
0.465759277,-2.98E-05,2,0.465942383,2.80762E-08,2,0.466064453,2.48352E-06,2,0.465922038,-9.09933E-06
0.463317871,-3.04E-05,2,0.463562012,-1.57471E-07,2,0.463775635,2.29553E-06,2,0.463551839,-9.42321E-06
0.460876465,-3.12E-05,2,0.46105957,-4.23889E-07,2,0.461151123,2.05994E-06,2,0.461029053,-9.85198E-06
0.458496094,-3.18E-05,2,0.45791626,-6.38458E-07,2,0.458770752,1.85913E-06,2,0.458394369,-1.0199E-05
0.455963135,-3.25E-05,2,0.456085205,-8.03528E-07,2,0.456237793,1.65833E-06,2,0.456095378,-1.05366E-05
0.453491211,-3.31E-05,2,0.453613281,-9.94568E-07,2,0.453796387,1.45966E-06,2,0.453633626,-1.08679E-05
0.45111084,-3.37E-05,2,0.451202393,-1.20544E-06,2,0.451354981,1.25977E-06,2,0.451222738,-1.12002E-05
0.448669434,-3.41E-05,2,0.448730469,-1.32813E-06,2,0.448913574,1.09192E-06,2,0.448771159,-1.14567E-05
0.446166992,-3.48E-05,2,0.44619751,-1.59271E-06,2,0.446472168,8.74939E-07,2,0.44627889,-1.184E-05
0.443725586,-3.54E-05,2,0.443847656,-1.73126E-06,2,0.444030762,6.81458E-07,2,0.443868001,-1.21338E-05
0.441314697,-3.58E-05,2,0.441467285,-1.922E-06,2,0.441497803,5.0293E-07,2,0.441426595,-1.24207E-05
0.438842773,-3.63E-05,2,0.438964844,-2.04681E-06,2,0.439178467,3.35388E-07,2,0.438995361,-1.26656E-05
0.436401367,-3.69E-05,2,0.436462402,-2.27631E-06,2,0.436584473,1.27472E-07,2,0.436482747,-1.30047E-05
0.433929443,-3.73E-05,2,0.434143066,-2.39166E-06,2,0.434173584,-2.22168E-08,2,0.434082031,-1.32233E-05
0.431488037,-3.78E-05,2,0.431640625,-2.57416E-06,2,0.43170166,-2.16675E-07,2,0.431610107,-1.35228E-05
